name,true_start,true_end,prediction,match
DISTORTEDWalkingAceleration1,2764,2995,5497,False
DISTORTEDWalkingAceleration5,5920,5979,5917,True
DISTORTEDapneaecg2,20950,21100,21022,True
DISTORTEDapneaecg3,11111,11211,26859,False
DISTORTEDapneaecg4,16000,16100,35018,False
DISTORTEDapneaecg,12240,12308,27947,False
DISTORTEDgait1,38500,38800,51712,False
DISTORTEDgait2,46500,46800,59601,False
DISTORTEDgait3,59900,60500,41634,False
DISTORTEDgaitHunt1,33070,33180,20101,False
DISTORTEDgaitHunt2,31200,31850,60940,False
DISTORTEDgaitHunt3,38400,39200,28116,False
DISTORTEDinsectEPG1,7000,7030,6304,False
DISTORTEDinsectEPG2,8000,8025,6264,False
DISTORTEDinsectEPG3,7000,7050,-1,False
DISTORTEDinsectEPG4,6508,6558,7793,False
DISTORTEDinsectEPG5,8500,8501,8474,True
DISTORTEDltstdbs30791AI,52600,52800,52675,True
DISTORTEDltstdbs30791AS,52600,52800,52627,True
DISTORTEDltstdbs30791ES,52600,52800,47518,False
DISTORTEDpark3m,72150,72495,72417,True
DISTORTEDqtdbSel1005V,12400,12800,15948,False
DISTORTEDqtdbSel100MLII,13400,13800,22009,False
DISTORTEDresperation10,130700,131880,134467,False
DISTORTEDresperation11,110800,110801,134554,False
DISTORTEDresperation1,110260,110412,134510,False
DISTORTEDresperation2,168250,168250,32363,False
DISTORTEDresperation2,168250,168251,134517,False
DISTORTEDresperation3,158250,158251,46850,False
DISTORTEDresperation4,128430,128431,134708,False
DISTORTEDresperation9,143411,143511,46859,False
DISTORTEDs20101mML2,35774,35874,35836,True
DISTORTEDs20101m,35774,35874,29409,False
DISTORTEDsddb49,67950,68200,-1,False
DISTORTEDsel840mECG1,51370,51740,21205,False
DISTORTEDsel840mECG2,49370,49740,41701,False
DISTORTEDtiltAPB1,114283,114350,114238,True
DISTORTEDtiltAPB2,124159,124985,85249,False
DISTORTEDtiltAPB3,114000,114370,84774,False
DISTORTEDtiltAPB4,67995,67996,82074,False
NOISE1sddb40,52000,52620,52059,True
NOISEBIDMC1,5400,5600,5583,True
NOISECIMIS44AirTemperature4,5549,5597,6250,False
NOISEECG4,16900,17100,28265,False
NOISEGP711MarkerLFM5z3,5948,5993,10490,False
NOISEInternalBleeding16,4187,4199,7442,False
NOISEInternalBleeding6,3474,3629,3564,True
NOISELab2Cmac011215EPG1,17210,17260,17223,True
NOISELab2Cmac011215EPG4,17390,17520,17497,True
NOISEMesoplodonDensirostris,19280,19440,-1,False
NOISETkeepThirdMARS,4711,4809,4801,True
NOISEapneaecg4,16000,16100,19444,False
NOISEgait3,59900,60500,26494,False
NOISEgaitHunt2,31200,31850,31211,True
NOISEinsectEPG3,7000,7050,6330,False
NOISEresperation2,168250,168250,134565,False
1sddb40,52000,52620,69467,False
2sddb40,56600,56900,69742,False
3sddb40,46600,46900,69721,False
BIDMC1,5400,5600,5584,True
CIMIS44AirTemperature1,5391,5392,5073,False
CIMIS44AirTemperature2,5703,5727,5095,False
CIMIS44AirTemperature3,6520,6544,5072,False
CIMIS44AirTemperature4,5549,5597,5096,False
CIMIS44AirTemperature5,4852,4900,6246,False
CIMIS44AirTemperature6,6006,6054,5096,False
ECG1,11800,12100,11910,True
ECG2,16000,16100,22807,False
ECG3,16000,16100,28275,False
ECG3,17000,17100,28268,False
ECG4,16800,17100,7948,False
ECG4,16900,17100,12563,False
ECG4,17000,17100,13543,False
ECG4,17000,17100,28275,False
GP711MarkerLFM5z1,6168,6212,10483,False
GP711MarkerLFM5z2,7175,7388,10496,False
GP711MarkerLFM5z3,5948,5993,10485,False
GP711MarkerLFM5z4,6527,6645,4373,False
GP711MarkerLFM5z5,8612,8716,10480,False
InternalBleeding10,4526,4556,7428,False
InternalBleeding14,5607,5634,6347,False
InternalBleeding15,5684,5854,5703,True
InternalBleeding16,4187,4199,7442,False
InternalBleeding17,3198,3309,7434,False
InternalBleeding18,4485,4587,7438,False
InternalBleeding19,4187,4197,7432,False
InternalBleeding20,5759,5919,7438,False
InternalBleeding4,4675,5033,-1,False
InternalBleeding5,6200,6370,6034,False
InternalBleeding6,3474,3629,3570,True
InternalBleeding8,5865,5974,5516,False
InternalBleeding9,6599,6681,6927,False
Lab2Cmac011215EPG1,17210,17260,17231,True
Lab2Cmac011215EPG2,27862,27932,27924,True
Lab2Cmac011215EPG3,16390,16420,16386,True
Lab2Cmac011215EPG4,17390,17520,21551,False
Lab2Cmac011215EPG5,17390,17520,17393,True
Lab2Cmac011215EPG6,12190,12420,29703,False
MesoplodonDensirostris,19280,19440,19147,False
PowerDemand1,18485,18821,26603,False
PowerDemand2,23357,23717,14121,False
PowerDemand3,23405,23477,26603,False
PowerDemand4,24005,24077,26604,False
TkeepFifthMARS,5988,6085,5881,False
TkeepFirstMARS,5365,5380,11099,False
TkeepForthMARS,5988,6085,4309,False
TkeepSecondMARS,9330,9340,9326,True
TkeepThirdMARS,4711,4809,4794,True
WalkingAceleration1,2764,2995,5548,False
WalkingAceleration5,5920,5979,5916,True
apneaecg2,20950,21100,21016,True
apneaecg3,11111,11211,25291,False
apneaecg4,16000,16100,34029,False
apneaecg,12240,12308,37163,False
gait1,38500,38800,53916,False
gait2,46500,46800,53879,False
gait3,59900,60500,60465,True
gaitHunt1,33070,33180,22885,False
gaitHunt2,31200,31850,31696,True
gaitHunt3,38400,39200,60432,False
insectEPG1,7000,7030,6310,False
insectEPG2,8000,8025,6811,False
insectEPG3,7000,7050,6310,False
insectEPG4,6508,6558,6333,False
insectEPG5,8500,8501,6301,False
ltstdbs30791AI,52600,52800,52502,True
ltstdbs30791AS,52600,52800,52648,True
ltstdbs30791ES,52600,52800,28751,False
park3m,72150,72495,77278,False
qtdbSel1005V,12400,12800,29437,False
qtdbSel100MLII,13400,13800,22009,False
resperation10,130700,131880,67606,False
resperation11,110800,110801,67609,False
resperation1,110260,110412,134639,False
resperation2,168250,168250,44119,False
resperation2,168250,168251,32367,False
resperation3,158250,158251,67600,False
resperation4,128430,128431,95778,False
resperation9,143411,143511,40807,False
s20101mML2,35774,35874,35840,True
s20101m,35774,35874,10659,False
sddb49,67950,68200,-1,False
sel840mECG1,51370,51740,58724,False
sel840mECG2,49370,49740,41700,False
tiltAPB1,114283,114350,114211,True
tiltAPB2,124159,124985,85025,False
tiltAPB3,114000,114370,84799,False
tiltAPB4,67995,67996,80239,False
CHARISfive,17001,17016,17003,True
CHARISfive,10998,11028,37636,False
CHARISfive,10995,11028,18998,False
CHARISfive,15000,15070,37845,False
CHARISfive,28995,29085,35687,False
CHARISten,29080,29140,26065,False
CHARISten,26929,26989,6665,False
CHARISten,27929,27989,27951,True
Fantasia,26970,27270,69227,False
Italianpowerdemand,74900,74996,56479,False
Italianpowerdemand,39240,39336,57010,False
Italianpowerdemand,29480,29504,26603,False
STAFFIIIDatabase,126920,127370,126965,True
STAFFIIIDatabase,125720,126370,246752,False
STAFFIIIDatabase,106720,107370,80398,False
STAFFIIIDatabase,160720,161370,97540,False
STAFFIIIDatabase,150720,151370,246757,False
STAFFIIIDatabase,210720,211370,171298,False
STAFFIIIDatabase,64632,64852,175380,False
STAFFIIIDatabase,250720,251370,279892,False
STAFFIIIDatabase,163632,164852,237862,False
mit14046longtermecg,91200,91700,91264,True
mit14046longtermecg,131200,131700,114115,False
mit14046longtermecg,191200,191700,149278,False
mit14046longtermecg,143000,143300,107606,False
mit14046longtermecg,123000,123300,179953,False
mit14134longtermecg,29000,29100,44484,False
mit14134longtermecg,47830,47850,34743,False
mit14134longtermecg,57960,57970,36940,False
mit14134longtermecg,19510,19610,34657,False
mit14134longtermecg,47530,47790,53159,False
mit14134longtermecg,57530,57790,53158,False
mit14157longtermecg,24500,24501,79777,False
mit14157longtermecg,24600,24601,67484,False
mit14157longtermecg,75450,75451,75439,True
mit14157longtermecg,46350,46390,-1,False
mit14157longtermecg,89560,90370,62014,False
mit14157longtermecg,72600,72780,51841,False
taichidbS0715Master,593450,593514,257807,False
taichidbS0715Master,884100,884200,260137,False
taichidbS0715Master,837400,839100,534375,False
tilt12744mtable,104630,104890,187636,False
tilt12744mtable,203355,203400,169891,False
tilt12754table,104630,104890,190413,False
tilt12754table,270800,271070,189049,False
tilt12755mtable,270800,271070,210702,False
tilt12755mtable,121900,121980,106360,False
weallwalk,4702,4707,4734,True
weallwalk,8285,8315,3394,False
weallwalk,7290,7296,7290,True
