name,true_start,true_end,prediction,match
DISTORTEDresperation1,110260,110412,134537,False
DISTORTEDresperation2,168250,168250,131250,False
DISTORTEDresperation2,168250,168251,131361,False
DISTORTEDresperation3,158250,158251,131278,False
DISTORTEDresperation4,128430,128431,131484,False
DISTORTEDresperation9,143411,143511,131276,False
DISTORTEDs20101mML2,35774,35874,35812,True
DISTORTEDs20101m,35774,35874,16987,False
DISTORTEDsddb49,67950,68200,50755,False
DISTORTEDsel840mECG1,51370,51740,51353,True
DISTORTEDsel840mECG2,49370,49740,41644,False
DISTORTEDtiltAPB1,114283,114350,129602,False
DISTORTEDtiltAPB2,124159,124985,99328,False
DISTORTEDtiltAPB3,114000,114370,97402,False
DISTORTEDtiltAPB4,67995,67996,87675,False
NOISE1sddb40,52000,52620,52218,True
NOISEBIDMC1,5400,5600,5579,True
NOISECIMIS44AirTemperature4,5549,5597,5088,False
NOISEECG4,16900,17100,6460,False
NOISEGP711MarkerLFM5z3,5948,5993,5937,True
NOISEInternalBleeding16,4187,4199,7305,False
NOISEInternalBleeding6,3474,3629,3503,True
NOISELab2Cmac011215EPG1,17210,17260,17222,True
NOISELab2Cmac011215EPG4,17390,17520,7415,False
NOISEMesoplodonDensirostris,19280,19440,-1,False
NOISETkeepThirdMARS,4711,4809,4675,True
NOISEapneaecg4,16000,16100,25959,False
NOISEgait3,59900,60500,55749,False
NOISEgaitHunt2,31200,31850,22898,False
NOISEinsectEPG3,7000,7050,6310,False
NOISEresperation2,168250,168250,134609,False
1sddb40,52000,52620,69482,False
2sddb40,56600,56900,69728,False
3sddb40,46600,46900,69730,False
BIDMC1,5400,5600,5523,True
CIMIS44AirTemperature1,5391,5392,5080,False
CIMIS44AirTemperature2,5703,5727,5067,False
CIMIS44AirTemperature3,6520,6544,4770,False
CIMIS44AirTemperature4,5549,5597,5085,False
CIMIS44AirTemperature5,4852,4900,5078,False
CIMIS44AirTemperature6,6006,6054,5068,False
ECG1,11800,12100,11857,True
ECG2,16000,16100,17788,False
ECG3,16000,16100,23030,False
ECG3,17000,17100,14546,False
ECG4,16800,17100,16940,True
ECG4,16900,17100,14435,False
ECG4,17000,17100,13397,False
ECG4,17000,17100,28263,False
GP711MarkerLFM5z1,6168,6212,8755,False
GP711MarkerLFM5z2,7175,7388,7299,True
GP711MarkerLFM5z3,5948,5993,5900,True
GP711MarkerLFM5z4,6527,6645,6494,True
GP711MarkerLFM5z5,8612,8716,8511,False
InternalBleeding10,4526,4556,6251,False
InternalBleeding14,5607,5634,5561,True
InternalBleeding15,5684,5854,5703,True
InternalBleeding16,4187,4199,4024,False
InternalBleeding17,3198,3309,6214,False
InternalBleeding18,4485,4587,3920,False
InternalBleeding19,4187,4197,3957,False
InternalBleeding20,5759,5919,5817,True
InternalBleeding4,4675,5033,4742,True
InternalBleeding5,6200,6370,6175,True
InternalBleeding6,3474,3629,3516,True
InternalBleeding8,5865,5974,5435,False
InternalBleeding9,6599,6681,4764,False
Lab2Cmac011215EPG1,17210,17260,17223,True
Lab2Cmac011215EPG2,27862,27932,27923,True
Lab2Cmac011215EPG3,16390,16420,16390,True
Lab2Cmac011215EPG4,17390,17520,29914,False
Lab2Cmac011215EPG5,17390,17520,17388,True
Lab2Cmac011215EPG6,12190,12420,29704,False
MesoplodonDensirostris,19280,19440,-1,False
PowerDemand1,18485,18821,26610,False
PowerDemand2,23357,23717,14215,False
PowerDemand3,23405,23477,26609,False
PowerDemand4,24005,24077,26603,False
TkeepFifthMARS,5988,6085,9894,False
TkeepFirstMARS,5365,5380,10558,False
TkeepForthMARS,5988,6085,8242,False
TkeepSecondMARS,9330,9340,9312,True
TkeepThirdMARS,4711,4809,4692,True
WalkingAceleration1,2764,2995,5759,False
WalkingAceleration5,5920,5979,5923,True
apneaecg2,20950,21100,37143,False
apneaecg3,11111,11211,26856,False
apneaecg4,16000,16100,28643,False
apneaecg,12240,12308,17694,False
gait1,38500,38800,38563,True
gait2,46500,46800,51225,False
gait3,59900,60500,51051,False
gaitHunt1,33070,33180,22897,False
gaitHunt2,31200,31850,22853,False
gaitHunt3,38400,39200,38258,False
insectEPG1,7000,7030,7796,False
insectEPG2,8000,8025,6328,False
insectEPG3,7000,7050,8819,False
insectEPG4,6508,6558,6309,False
insectEPG5,8500,8501,8507,True
ltstdbs30791AI,52600,52800,52650,True
ltstdbs30791AS,52600,52800,52669,True
ltstdbs30791ES,52600,52800,53770,False
park3m,72150,72495,72148,True
qtdbSel1005V,12400,12800,29405,False
qtdbSel100MLII,13400,13800,5386,False
resperation10,130700,131880,134546,False
resperation11,110800,110801,131255,False
resperation1,110260,110412,131267,False
resperation2,168250,168250,131244,False
resperation2,168250,168251,131350,False
resperation3,158250,158251,131273,False
resperation4,128430,128431,131483,False
resperation9,143411,143511,131322,False
s20101mML2,35774,35874,35839,True
s20101m,35774,35874,10684,False
sddb49,67950,68200,46098,False
sel840mECG1,51370,51740,21191,False
sel840mECG2,49370,49740,43265,False
tiltAPB1,114283,114350,100096,False
tiltAPB2,124159,124985,85086,False
tiltAPB3,114000,114370,85029,False
tiltAPB4,67995,67996,84877,False
CHARISfive,17001,17016,17007,True
CHARISfive,10998,11028,36998,False
CHARISfive,10995,11028,18981,False
CHARISfive,15000,15070,37849,False
CHARISfive,28995,29085,35699,False
CHARISten,29080,29140,26071,False
CHARISten,26929,26989,8242,False
CHARISten,27929,27989,37398,False
Fantasia,26970,27270,69208,False
Italianpowerdemand,74900,74996,56461,False
Italianpowerdemand,39240,39336,56314,False
Italianpowerdemand,29480,29504,14113,False
STAFFIIIDatabase,126920,127370,174318,False
STAFFIIIDatabase,125720,126370,246658,False
STAFFIIIDatabase,106720,107370,274446,False
STAFFIIIDatabase,160720,161370,98344,False
STAFFIIIDatabase,150720,151370,246331,False
STAFFIIIDatabase,210720,211370,174378,False
STAFFIIIDatabase,64632,64852,174537,False
STAFFIIIDatabase,250720,251370,127261,False
STAFFIIIDatabase,163632,164852,272808,False
mit14046longtermecg,91200,91700,91225,True
mit14046longtermecg,131200,131700,106940,False
mit14046longtermecg,191200,191700,105575,False
mit14046longtermecg,143000,143300,107797,False
mit14046longtermecg,123000,123300,180005,False
mit14134longtermecg,29000,29100,23942,False
mit14134longtermecg,47830,47850,35556,False
mit14134longtermecg,57960,57970,36954,False
mit14134longtermecg,19510,19610,34296,False
mit14134longtermecg,47530,47790,53232,False
mit14134longtermecg,57530,57790,53235,False
mit14157longtermecg,24500,24501,79711,False
mit14157longtermecg,24600,24601,67425,False
mit14157longtermecg,75450,75451,76602,False
mit14157longtermecg,46350,46390,62901,False
mit14157longtermecg,89560,90370,61989,False
mit14157longtermecg,72600,72780,68139,False
taichidbS0715Master,593450,593514,311249,False
taichidbS0715Master,884100,884200,419343,False
taichidbS0715Master,837400,839100,564799,False
tilt12744mtable,104630,104890,-1,False
tilt12744mtable,203355,203400,170035,False
tilt12754table,104630,104890,190883,False
tilt12754table,270800,271070,188995,False
tilt12755mtable,270800,271070,-1,False
tilt12755mtable,121900,121980,106260,False
weallwalk,4702,4707,4700,True
weallwalk,8285,8315,6497,False
weallwalk,7290,7296,6431,False
