name,true_start,true_end,prediction,match
CHARISten,26929,26989,6814,False
CHARISten,27929,27989,19097,False
Fantasia,26970,27270,69117,False
Italianpowerdemand,74900,74996,57043,False
Italianpowerdemand,39240,39336,106173,False
Italianpowerdemand,29480,29504,14115,False
STAFFIIIDatabase,126920,127370,277610,False
STAFFIIIDatabase,125720,126370,54956,False
STAFFIIIDatabase,106720,107370,274406,False
STAFFIIIDatabase,160720,161370,118569,False
STAFFIIIDatabase,150720,151370,246594,False
STAFFIIIDatabase,210720,211370,174126,False
STAFFIIIDatabase,64632,64852,174541,False
STAFFIIIDatabase,250720,251370,-1,False
STAFFIIIDatabase,163632,164852,272738,False
mit14046longtermecg,91200,91700,91212,True
mit14046longtermecg,131200,131700,106945,False
mit14046longtermecg,191200,191700,105570,False
mit14046longtermecg,143000,143300,108044,False
mit14046longtermecg,123000,123300,179899,False
mit14134longtermecg,29000,29100,45048,False
mit14134longtermecg,47830,47850,-1,False
mit14134longtermecg,57960,57970,-1,False
mit14134longtermecg,19510,19610,-1,False
mit14134longtermecg,47530,47790,-1,False
mit14134longtermecg,57530,57790,-1,False
mit14157longtermecg,24500,24501,79718,False
mit14157longtermecg,24600,24601,80279,False
mit14157longtermecg,75450,75451,76586,False
mit14157longtermecg,46350,46390,81837,False
mit14157longtermecg,89560,90370,61927,False
mit14157longtermecg,72600,72780,82378,False
taichidbS0715Master,593450,593514,-1,False
taichidbS0715Master,884100,884200,-1,False
taichidbS0715Master,837400,839100,-1,False
tilt12744mtable,104630,104890,187433,False
tilt12744mtable,203355,203400,169517,False
tilt12754table,104630,104890,190893,False
tilt12754table,270800,271070,189508,False
tilt12755mtable,270800,271070,106780,False
tilt12755mtable,121900,121980,106300,False
weallwalk,4702,4707,4376,False
weallwalk,8285,8315,6024,False
weallwalk,7290,7296,7289,True
