name,true_start,true_end,prediction,match
WalkingAceleration5,5920,5979,5922,True
apneaecg2,20950,21100,21007,True
apneaecg3,11111,11211,27857,False
apneaecg4,16000,16100,36936,False
apneaecg,12240,12308,35243,False
gait1,38500,38800,55674,False
gait2,46500,46800,51223,False
gait3,59900,60500,50970,False
gaitHunt1,33070,33180,18822,False
gaitHunt2,31200,31850,22884,False
gaitHunt3,38400,39200,38174,False
insectEPG1,7000,7030,6313,False
insectEPG2,8000,8025,6322,False
insectEPG3,7000,7050,6323,False
insectEPG4,6508,6558,6302,False
insectEPG5,8500,8501,7286,False
ltstdbs30791AI,52600,52800,52643,True
ltstdbs30791AS,52600,52800,52570,True
ltstdbs30791ES,52600,52800,28721,False
park3m,72150,72495,72160,True
qtdbSel1005V,12400,12800,7174,False
qtdbSel100MLII,13400,13800,8816,False
resperation10,130700,131880,135668,False
resperation11,110800,110801,67604,False
resperation1,110260,110412,134536,False
resperation2,168250,168250,-1,False
resperation2,168250,168251,44120,False
resperation3,158250,158251,51653,False
resperation4,128430,128431,95779,False
resperation9,143411,143511,134573,False
s20101mML2,35774,35874,35824,True
s20101m,35774,35874,10730,False
sddb49,67950,68200,47484,False
sel840mECG1,51370,51740,21158,False
sel840mECG2,49370,49740,41675,False
tiltAPB1,114283,114350,129774,False
tiltAPB2,124159,124985,84547,False
tiltAPB3,114000,114370,85030,False
tiltAPB4,67995,67996,34439,False
CHARISfive,17001,17016,17000,True
CHARISfive,10998,11028,37607,False
CHARISfive,10995,11028,18991,False
CHARISfive,15000,15070,37827,False
CHARISfive,28995,29085,35658,False
CHARISten,29080,29140,25201,False
CHARISten,26929,26989,6810,False
CHARISten,27929,27989,33355,False
Fantasia,26970,27270,69097,False
Italianpowerdemand,74900,74996,56465,False
Italianpowerdemand,39240,39336,56960,False
Italianpowerdemand,29480,29504,14113,False
STAFFIIIDatabase,126920,127370,174369,False
STAFFIIIDatabase,125720,126370,246202,False
STAFFIIIDatabase,106720,107370,140036,False
STAFFIIIDatabase,160720,161370,118764,False
STAFFIIIDatabase,150720,151370,246204,False
STAFFIIIDatabase,210720,211370,174129,False
STAFFIIIDatabase,64632,64852,174416,False
STAFFIIIDatabase,250720,251370,118802,False
STAFFIIIDatabase,163632,164852,135247,False
mit14046longtermecg,91200,91700,80635,False
mit14046longtermecg,131200,131700,106560,False
mit14046longtermecg,191200,191700,195922,False
mit14046longtermecg,143000,143300,107859,False
mit14046longtermecg,123000,123300,122980,True
mit14134longtermecg,29000,29100,23942,False
mit14134longtermecg,47830,47850,34785,False
mit14134longtermecg,57960,57970,22384,False
mit14134longtermecg,19510,19610,34615,False
mit14134longtermecg,47530,47790,53134,False
mit14134longtermecg,57530,57790,53166,False
mit14157longtermecg,24500,24501,34533,False
mit14157longtermecg,24600,24601,67494,False
mit14157longtermecg,75450,75451,30371,False
mit14157longtermecg,46350,46390,62970,False
mit14157longtermecg,89560,90370,61702,False
mit14157longtermecg,72600,72780,51710,False
taichidbS0715Master,593450,593514,418141,False
taichidbS0715Master,884100,884200,260143,False
taichidbS0715Master,837400,839100,564345,False
tilt12744mtable,104630,104890,187277,False
tilt12744mtable,203355,203400,169934,False
tilt12754table,104630,104890,190411,False
tilt12754table,270800,271070,189271,False
tilt12755mtable,270800,271070,106401,False
tilt12755mtable,121900,121980,106445,False
weallwalk,4702,4707,2033,False
weallwalk,8285,8315,7878,False
weallwalk,7290,7296,6516,False
