name,true_start,true_end,prediction,match
DISTORTEDPowerDemand4,24005,24077,26577,False
DISTORTEDTkeepFifthMARS,5988,6085,10491,False
DISTORTEDTkeepFirstMARS,5365,5380,4382,False
DISTORTEDTkeepForthMARS,5988,6085,7939,False
DISTORTEDTkeepSecondMARS,9330,9340,3869,False
DISTORTEDTkeepThirdMARS,4711,4809,9601,False
DISTORTEDWalkingAceleration1,2764,2995,5759,False
DISTORTEDWalkingAceleration5,5920,5979,5931,True
DISTORTEDapneaecg2,20950,21100,21007,True
DISTORTEDapneaecg3,11111,11211,31129,False
DISTORTEDapneaecg4,16000,16100,35007,False
DISTORTEDapneaecg,12240,12308,34205,False
DISTORTEDgait1,38500,38800,53865,False
DISTORTEDgait2,46500,46800,40394,False
DISTORTEDgait3,59900,60500,41636,False
DISTORTEDgaitHunt1,33070,33180,29054,False
DISTORTEDgaitHunt2,31200,31850,35348,False
DISTORTEDgaitHunt3,38400,39200,28102,False
DISTORTEDinsectEPG1,7000,7030,6310,False
DISTORTEDinsectEPG2,8000,8025,6311,False
DISTORTEDinsectEPG3,7000,7050,6317,False
DISTORTEDinsectEPG4,6508,6558,6312,False
DISTORTEDinsectEPG5,8500,8501,6308,False
DISTORTEDltstdbs30791AI,52600,52800,52678,True
DISTORTEDltstdbs30791AS,52600,52800,52632,True
DISTORTEDltstdbs30791ES,52600,52800,28888,False
DISTORTEDpark3m,72150,72495,72397,True
DISTORTEDqtdbSel1005V,12400,12800,29455,False
DISTORTEDqtdbSel100MLII,13400,13800,6101,False
DISTORTEDresperation10,130700,131880,134562,False
DISTORTEDresperation11,110800,110801,134559,False
DISTORTEDresperation1,110260,110412,134566,False
DISTORTEDresperation2,168250,168250,49718,False
DISTORTEDresperation2,168250,168251,134571,False
DISTORTEDresperation3,158250,158251,49742,False
DISTORTEDresperation4,128430,128431,134823,False
DISTORTEDresperation9,143411,143511,49727,False
DISTORTEDs20101mML2,35774,35874,35816,True
DISTORTEDs20101m,35774,35874,16997,False
DISTORTEDsddb49,67950,68200,47609,False
DISTORTEDsel840mECG1,51370,51740,47165,False
DISTORTEDsel840mECG2,49370,49740,41691,False
DISTORTEDtiltAPB1,114283,114350,128310,False
DISTORTEDtiltAPB2,124159,124985,84797,False
DISTORTEDtiltAPB3,114000,114370,82308,False
DISTORTEDtiltAPB4,67995,67996,82077,False
NOISE1sddb40,52000,52620,52041,True
NOISEBIDMC1,5400,5600,5579,True
NOISECIMIS44AirTemperature4,5549,5597,4760,False
NOISEECG4,16900,17100,16852,True
NOISEGP711MarkerLFM5z3,5948,5993,10490,False
NOISEInternalBleeding16,4187,4199,7407,False
NOISEInternalBleeding6,3474,3629,3540,True
NOISELab2Cmac011215EPG1,17210,17260,17220,True
NOISELab2Cmac011215EPG4,17390,17520,18608,False
NOISEMesoplodonDensirostris,19280,19440,21701,False
NOISETkeepThirdMARS,4711,4809,4679,True
NOISEapneaecg4,16000,16100,17462,False
NOISEgait3,59900,60500,60448,True
NOISEgaitHunt2,31200,31850,32729,False
NOISEinsectEPG3,7000,7050,6310,False
NOISEresperation2,168250,168250,134571,False
1sddb40,52000,52620,52256,True
2sddb40,56600,56900,69784,False
3sddb40,46600,46900,69786,False
BIDMC1,5400,5600,5580,True
CIMIS44AirTemperature1,5391,5392,5072,False
CIMIS44AirTemperature2,5703,5727,5056,False
CIMIS44AirTemperature3,6520,6544,5075,False
CIMIS44AirTemperature4,5549,5597,4787,False
CIMIS44AirTemperature5,4852,4900,5074,False
CIMIS44AirTemperature6,6006,6054,4787,False
ECG1,11800,12100,11858,True
ECG2,16000,16100,22817,False
ECG3,16000,16100,28283,False
ECG3,17000,17100,14540,False
ECG4,16800,17100,134568,False
ECG4,16900,17100,14544,False
ECG4,17000,17100,14543,False
ECG4,17000,17100,14217,False
GP711MarkerLFM5z1,6168,6212,11795,False
GP711MarkerLFM5z2,7175,7388,10916,False
GP711MarkerLFM5z3,5948,5993,5915,True
GP711MarkerLFM5z4,6527,6645,6550,True
GP711MarkerLFM5z5,8612,8716,8595,True
InternalBleeding10,4526,4556,5229,False
InternalBleeding14,5607,5634,7384,False
InternalBleeding15,5684,5854,5697,True
InternalBleeding16,4187,4199,4126,True
InternalBleeding17,3198,3309,7414,False
InternalBleeding18,4485,4587,7405,False
InternalBleeding19,4187,4197,4121,True
InternalBleeding20,5759,5919,7410,False
InternalBleeding4,4675,5033,5886,False
InternalBleeding5,6200,6370,4825,False
InternalBleeding6,3474,3629,3535,True
InternalBleeding8,5865,5974,6639,False
InternalBleeding9,6599,6681,4597,False
Lab2Cmac011215EPG1,17210,17260,17223,True
Lab2Cmac011215EPG2,27862,27932,29792,False
Lab2Cmac011215EPG3,16390,16420,16382,True
Lab2Cmac011215EPG4,17390,17520,20828,False
Lab2Cmac011215EPG5,17390,17520,17400,True
Lab2Cmac011215EPG6,12190,12420,20456,False
MesoplodonDensirostris,19280,19440,15706,False
PowerDemand1,18485,18821,26611,False
PowerDemand2,23357,23717,14202,False
PowerDemand3,23405,23477,26600,False
PowerDemand4,24005,24077,26575,False
TkeepFifthMARS,5988,6085,9109,False
TkeepFirstMARS,5365,5380,9973,False
TkeepForthMARS,5988,6085,10766,False
TkeepSecondMARS,9330,9340,11040,False
TkeepThirdMARS,4711,4809,4666,True
WalkingAceleration1,2764,2995,5747,False
WalkingAceleration5,5920,5979,5917,True
apneaecg2,20950,21100,26936,False
apneaecg3,11111,11211,38012,False
apneaecg4,16000,16100,17491,False
apneaecg,12240,12308,26955,False
gait1,38500,38800,53982,False
gait2,46500,46800,53956,False
gait3,59900,60500,53964,False
gaitHunt1,33070,33180,40606,False
gaitHunt2,31200,31850,31198,True
gaitHunt3,38400,39200,38440,True
insectEPG1,7000,7030,6304,False
insectEPG2,8000,8025,8001,True
insectEPG3,7000,7050,6315,False
insectEPG4,6508,6558,6310,False
insectEPG5,8500,8501,8504,True
ltstdbs30791AI,52600,52800,52626,True
ltstdbs30791AS,52600,52800,52669,True
ltstdbs30791ES,52600,52800,29762,False
park3m,72150,72495,77275,False
qtdbSel1005V,12400,12800,29455,False
qtdbSel100MLII,13400,13800,9011,False
resperation10,130700,131880,134553,False
resperation11,110800,110801,134562,False
resperation1,110260,110412,134568,False
resperation2,168250,168250,134589,False
resperation2,168250,168251,134564,False
resperation3,158250,158251,134554,False
resperation4,128430,128431,134786,False
resperation9,143411,143511,134552,False
s20101mML2,35774,35874,35843,True
s20101m,35774,35874,17917,False
sddb49,67950,68200,47600,False
sel840mECG1,51370,51740,46966,False
sel840mECG2,49370,49740,41693,False
tiltAPB1,114283,114350,114240,True
tiltAPB2,124159,124985,81873,False
tiltAPB3,114000,114370,84381,False
tiltAPB4,67995,67996,80506,False
CHARISfive,17001,17016,17007,True
CHARISfive,10998,11028,37603,False
CHARISfive,10995,11028,18994,False
CHARISfive,15000,15070,37795,False
CHARISfive,28995,29085,35662,False
CHARISten,29080,29140,25372,False
CHARISten,26929,26989,6840,False
CHARISten,27929,27989,27954,True
Fantasia,26970,27270,29060,False
Italianpowerdemand,74900,74996,106505,False
Italianpowerdemand,39240,39336,56316,False
Italianpowerdemand,29480,29504,26594,False
STAFFIIIDatabase,126920,127370,174661,False
STAFFIIIDatabase,125720,126370,246711,False
STAFFIIIDatabase,106720,107370,158777,False
STAFFIIIDatabase,160720,161370,161205,True
STAFFIIIDatabase,150720,151370,246696,False
STAFFIIIDatabase,210720,211370,174593,False
STAFFIIIDatabase,64632,64852,175296,False
STAFFIIIDatabase,250720,251370,119255,False
STAFFIIIDatabase,163632,164852,233611,False
mit14046longtermecg,91200,91700,91251,True
mit14046longtermecg,131200,131700,106940,False
mit14046longtermecg,191200,191700,81740,False
mit14046longtermecg,143000,143300,107791,False
mit14046longtermecg,123000,123300,179951,False
mit14134longtermecg,29000,29100,35661,False
mit14134longtermecg,47830,47850,34737,False
mit14134longtermecg,57960,57970,37015,False
mit14134longtermecg,19510,19610,34626,False
mit14134longtermecg,47530,47790,36008,False
mit14134longtermecg,57530,57790,53198,False
mit14157longtermecg,24500,24501,79736,False
mit14157longtermecg,24600,24601,55767,False
mit14157longtermecg,75450,75451,76573,False
mit14157longtermecg,46350,46390,81831,False
mit14157longtermecg,89560,90370,61960,False
mit14157longtermecg,72600,72780,82383,False
taichidbS0715Master,593450,593514,682295,False
taichidbS0715Master,884100,884200,260152,False
taichidbS0715Master,837400,839100,311479,False
tilt12744mtable,104630,104890,187187,False
tilt12744mtable,203355,203400,169665,False
tilt12754table,104630,104890,190437,False
tilt12754table,270800,271070,190011,False
tilt12755mtable,270800,271070,106126,False
tilt12755mtable,121900,121980,106368,False
weallwalk,4702,4707,2002,False
weallwalk,8285,8315,6495,False
weallwalk,7290,7296,7263,True
