name,true_start,true_end,prediction,match
DISTORTEDTkeepFifthMARS,5988,6085,5989,True
DISTORTEDTkeepFirstMARS,5365,5380,7132,False
DISTORTEDTkeepForthMARS,5988,6085,5220,False
DISTORTEDTkeepSecondMARS,9330,9340,10233,False
DISTORTEDTkeepThirdMARS,4711,4809,4721,True
DISTORTEDWalkingAceleration1,2764,2995,3941,False
DISTORTEDWalkingAceleration5,5920,5979,5915,True
DISTORTEDapneaecg2,20950,21100,20899,True
DISTORTEDapneaecg3,11111,11211,11126,True
DISTORTEDapneaecg4,16000,16100,16007,True
DISTORTEDapneaecg,12240,12308,12231,True
DISTORTEDgait1,38500,38800,54308,False
DISTORTEDgait2,46500,46800,35633,False
DISTORTEDgait3,59900,60500,35360,False
DISTORTEDgaitHunt1,33070,33180,61176,False
DISTORTEDgaitHunt2,31200,31850,22490,False
DISTORTEDgaitHunt3,38400,39200,43714,False
DISTORTEDinsectEPG1,7000,7030,8809,False
DISTORTEDinsectEPG2,8000,8025,8010,True
DISTORTEDinsectEPG3,7000,7050,8816,False
DISTORTEDinsectEPG4,6508,6558,6509,True
DISTORTEDinsectEPG5,8500,8501,7551,False
DISTORTEDltstdbs30791AI,52600,52800,52572,True
DISTORTEDltstdbs30791AS,52600,52800,52492,False
DISTORTEDltstdbs30791ES,52600,52800,52716,True
DISTORTEDpark3m,72150,72495,76948,False
DISTORTEDqtdbSel1005V,12400,12800,4017,False
DISTORTEDqtdbSel100MLII,13400,13800,5047,False
DISTORTEDresperation10,130700,131880,130285,False
DISTORTEDresperation11,110800,110801,192057,False
DISTORTEDresperation1,110260,110412,163153,False
DISTORTEDresperation2,168250,168250,-1,False
DISTORTEDresperation2,168250,168251,184187,False
DISTORTEDresperation3,158250,158251,141456,False
DISTORTEDresperation4,128430,128431,92194,False
DISTORTEDresperation9,143411,143511,96872,False
DISTORTEDs20101mML2,35774,35874,35742,True
DISTORTEDs20101m,35774,35874,35757,True
DISTORTEDsddb49,67950,68200,21717,False
DISTORTEDsel840mECG1,51370,51740,51367,True
DISTORTEDsel840mECG2,49370,49740,49413,True
DISTORTEDtiltAPB1,114283,114350,110699,False
DISTORTEDtiltAPB2,124159,124985,124120,True
DISTORTEDtiltAPB3,114000,114370,113917,True
DISTORTEDtiltAPB4,67995,67996,49460,False
NOISE1sddb40,52000,52620,51946,True
NOISEBIDMC1,5400,5600,5361,True
NOISECIMIS44AirTemperature4,5549,5597,5325,False
NOISEECG4,16900,17100,16862,True
NOISEGP711MarkerLFM5z3,5948,5993,9520,False
NOISEInternalBleeding16,4187,4199,5139,False
NOISEInternalBleeding6,3474,3629,3471,True
NOISELab2Cmac011215EPG1,17210,17260,29875,False
NOISELab2Cmac011215EPG4,17390,17520,17576,True
NOISEMesoplodonDensirostris,19280,19440,14543,False
NOISETkeepThirdMARS,4711,4809,4720,True
NOISEapneaecg4,16000,16100,37038,False
NOISEgait3,59900,60500,35330,False
NOISEgaitHunt2,31200,31850,22496,False
NOISEinsectEPG3,7000,7050,8823,False
NOISEresperation2,168250,168250,-1,False
1sddb40,52000,52620,51946,True
2sddb40,56600,56900,56602,True
3sddb40,46600,46900,66579,False
BIDMC1,5400,5600,5363,True
CIMIS44AirTemperature1,5391,5392,7468,False
CIMIS44AirTemperature2,5703,5727,7193,False
CIMIS44AirTemperature3,6520,6544,6507,True
CIMIS44AirTemperature4,5549,5597,7178,False
CIMIS44AirTemperature5,4852,4900,4840,True
CIMIS44AirTemperature6,6006,6054,6012,True
ECG1,11800,12100,11684,False
ECG2,16000,16100,25849,False
ECG3,16000,16100,16032,True
ECG3,17000,17100,16986,True
ECG4,16800,17100,16565,False
ECG4,16900,17100,16952,True
ECG4,17000,17100,16951,True
ECG4,17000,17100,17070,True
GP711MarkerLFM5z1,6168,6212,11455,False
GP711MarkerLFM5z2,7175,7388,7227,True
GP711MarkerLFM5z3,5948,5993,11455,False
GP711MarkerLFM5z4,6527,6645,6546,True
GP711MarkerLFM5z5,8612,8716,11454,False
InternalBleeding10,4526,4556,4521,True
InternalBleeding14,5607,5634,5582,True
InternalBleeding15,5684,5854,5808,True
InternalBleeding16,4187,4199,4191,True
InternalBleeding17,3198,3309,3284,True
InternalBleeding18,4485,4587,4567,True
InternalBleeding19,4187,4197,5700,False
InternalBleeding20,5759,5919,5817,True
InternalBleeding4,4675,5033,4485,False
InternalBleeding5,6200,6370,6162,True
InternalBleeding6,3474,3629,3467,True
InternalBleeding8,5865,5974,5819,True
InternalBleeding9,6599,6681,6598,True
Lab2Cmac011215EPG1,17210,17260,29875,False
Lab2Cmac011215EPG2,27862,27932,29823,False
Lab2Cmac011215EPG3,16390,16420,16387,True
Lab2Cmac011215EPG4,17390,17520,17575,True
Lab2Cmac011215EPG5,17390,17520,17394,True
Lab2Cmac011215EPG6,12190,12420,7651,False
MesoplodonDensirostris,19280,19440,19306,True
PowerDemand1,18485,18821,18436,True
PowerDemand2,23357,23717,17313,False
PowerDemand3,23405,23477,23399,True
PowerDemand4,24005,24077,24006,True
TkeepFifthMARS,5988,6085,5990,True
TkeepFirstMARS,5365,5380,4758,False
TkeepForthMARS,5988,6085,5232,False
TkeepSecondMARS,9330,9340,5932,False
TkeepThirdMARS,4711,4809,4721,True
WalkingAceleration1,2764,2995,3940,False
WalkingAceleration5,5920,5979,5916,True
apneaecg2,20950,21100,20899,True
apneaecg3,11111,11211,11125,True
apneaecg4,16000,16100,16063,True
apneaecg,12240,12308,12231,True
gait1,38500,38800,54192,False
gait2,46500,46800,54192,False
gait3,59900,60500,35354,False
gaitHunt1,33070,33180,33100,True
gaitHunt2,31200,31850,22495,False
gaitHunt3,38400,39200,43715,False
insectEPG1,7000,7030,6993,True
insectEPG2,8000,8025,8009,True
insectEPG3,7000,7050,8822,False
insectEPG4,6508,6558,6508,True
insectEPG5,8500,8501,9318,False
ltstdbs30791AI,52600,52800,52591,True
ltstdbs30791AS,52600,52800,52503,True
ltstdbs30791ES,52600,52800,52724,True
park3m,72150,72495,76951,False
qtdbSel1005V,12400,12800,12405,True
qtdbSel100MLII,13400,13800,5033,False
resperation10,130700,131880,130276,False
resperation11,110800,110801,67609,False
resperation1,110260,110412,110261,True
resperation2,168250,168250,-1,False
resperation2,168250,168251,32404,False
resperation3,158250,158251,49770,False
resperation4,128430,128431,73715,False
resperation9,143411,143511,68307,False
s20101mML2,35774,35874,35742,True
s20101m,35774,35874,35756,True
sddb49,67950,68200,67909,True
sel840mECG1,51370,51740,51372,True
sel840mECG2,49370,49740,49382,True
tiltAPB1,114283,114350,114239,True
tiltAPB2,124159,124985,124396,True
tiltAPB3,114000,114370,113912,True
tiltAPB4,67995,67996,103677,False
CHARISfive,17001,17016,17003,True
CHARISfive,10998,11028,10996,True
CHARISfive,10995,11028,10978,True
CHARISfive,15000,15070,14939,True
CHARISfive,28995,29085,28948,True
CHARISten,29080,29140,25930,False
CHARISten,26929,26989,26949,True
CHARISten,27929,27989,27957,True
Fantasia,26970,27270,69667,False
Italianpowerdemand,74900,74996,55117,False
Italianpowerdemand,39240,39336,54976,False
Italianpowerdemand,29480,29504,13780,False
STAFFIIIDatabase,126920,127370,127258,True
STAFFIIIDatabase,125720,126370,40565,False
STAFFIIIDatabase,106720,107370,106862,True
STAFFIIIDatabase,160720,161370,160598,False
STAFFIIIDatabase,150720,151370,40559,False
STAFFIIIDatabase,210720,211370,210899,True
STAFFIIIDatabase,64632,64852,244877,False
STAFFIIIDatabase,250720,251370,250593,False
STAFFIIIDatabase,163632,164852,272376,False
mit14046longtermecg,91200,91700,92188,False
mit14046longtermecg,131200,131700,130998,False
mit14046longtermecg,191200,191700,191091,False
mit14046longtermecg,143000,143300,102720,False
mit14046longtermecg,123000,123300,187798,False
mit14134longtermecg,29000,29100,29260,False
mit14134longtermecg,47830,47850,13663,False
mit14134longtermecg,57960,57970,45131,False
mit14134longtermecg,19510,19610,39561,False
mit14134longtermecg,47530,47790,47541,True
mit14134longtermecg,57530,57790,57538,True
mit14157longtermecg,24500,24501,55256,False
mit14157longtermecg,24600,24601,82787,False
mit14157longtermecg,75450,75451,22780,False
mit14157longtermecg,46350,46390,46349,True
mit14157longtermecg,89560,90370,89961,True
mit14157longtermecg,72600,72780,72563,True
taichidbS0715Master,593450,593514,517505,False
taichidbS0715Master,884100,884200,330399,False
taichidbS0715Master,837400,839100,564258,False
tilt12744mtable,104630,104890,186904,False
tilt12744mtable,203355,203400,139536,False
tilt12754table,104630,104890,191539,False
tilt12754table,270800,271070,270721,True
tilt12755mtable,270800,271070,210264,False
tilt12755mtable,121900,121980,55422,False
weallwalk,4702,4707,4702,True
weallwalk,8285,8315,8363,True
weallwalk,7290,7296,10381,False
