name,true_start,true_end,prediction,match
CIMIS44AirTemperature1,5391,5392,7193,False
CIMIS44AirTemperature2,5703,5727,7193,False
CIMIS44AirTemperature3,6520,6544,6507,True
CIMIS44AirTemperature4,5549,5597,7193,False
CIMIS44AirTemperature5,4852,4900,4852,True
CIMIS44AirTemperature6,6006,6054,6031,True
ECG1,11800,12100,11936,True
ECG2,16000,16100,25858,False
ECG3,16000,16100,16021,True
ECG3,17000,17100,16910,True
ECG4,16800,17100,16515,False
ECG4,16900,17100,17024,True
ECG4,17000,17100,17025,True
ECG4,17000,17100,17015,True
GP711MarkerLFM5z1,6168,6212,6137,True
GP711MarkerLFM5z2,7175,7388,7223,True
GP711MarkerLFM5z3,5948,5993,5903,True
GP711MarkerLFM5z4,6527,6645,6385,False
GP711MarkerLFM5z5,8612,8716,8650,True
InternalBleeding10,4526,4556,4435,True
InternalBleeding14,5607,5634,5505,False
InternalBleeding15,5684,5854,5806,True
InternalBleeding16,4187,4199,4181,True
InternalBleeding17,3198,3309,3127,True
InternalBleeding18,4485,4587,4404,True
InternalBleeding19,4187,4197,4177,True
InternalBleeding20,5759,5919,5796,True
InternalBleeding4,4675,5033,4681,True
InternalBleeding5,6200,6370,6160,True
InternalBleeding6,3474,3629,3470,True
InternalBleeding8,5865,5974,5764,False
InternalBleeding9,6599,6681,5719,False
Lab2Cmac011215EPG1,17210,17260,17213,True
Lab2Cmac011215EPG2,27862,27932,27896,True
Lab2Cmac011215EPG3,16390,16420,16383,True
Lab2Cmac011215EPG4,17390,17520,17457,True
Lab2Cmac011215EPG5,17390,17520,17394,True
Lab2Cmac011215EPG6,12190,12420,12172,True
MesoplodonDensirostris,19280,19440,14956,False
PowerDemand1,18485,18821,18436,True
PowerDemand2,23357,23717,14086,False
PowerDemand3,23405,23477,26286,False
PowerDemand4,24005,24077,23973,True
TkeepFifthMARS,5988,6085,5989,True
TkeepFirstMARS,5365,5380,5328,True
TkeepForthMARS,5988,6085,5232,False
TkeepSecondMARS,9330,9340,9313,True
TkeepThirdMARS,4711,4809,4721,True
WalkingAceleration1,2764,2995,5712,False
WalkingAceleration5,5920,5979,5931,True
apneaecg2,20950,21100,10786,False
apneaecg3,11111,11211,10679,False
apneaecg4,16000,16100,10643,False
apneaecg,12240,12308,10786,False
gait1,38500,38800,54308,False
gait2,46500,46800,54308,False
gait3,59900,60500,54308,False
gaitHunt1,33070,33180,43781,False
gaitHunt2,31200,31850,43781,False
gaitHunt3,38400,39200,43722,False
insectEPG1,7000,7030,7000,True
insectEPG2,8000,8025,8009,True
insectEPG3,7000,7050,8813,False
insectEPG4,6508,6558,6533,True
insectEPG5,8500,8501,8508,True
ltstdbs30791AI,52600,52800,52509,True
ltstdbs30791AS,52600,52800,52477,False
ltstdbs30791ES,52600,52800,52704,True
park3m,72150,72495,76951,False
qtdbSel1005V,12400,12800,12613,True
qtdbSel100MLII,13400,13800,13595,True
resperation10,130700,131880,130705,True
resperation11,110800,110801,131188,False
resperation1,110260,110412,109987,False
resperation2,168250,168250,131188,False
resperation2,168250,168251,131188,False
resperation3,158250,158251,131188,False
resperation4,128430,128431,128372,True
resperation9,143411,143511,131188,False
s20101mML2,35774,35874,35735,True
s20101m,35774,35874,35756,True
sddb49,67950,68200,67912,True
sel840mECG1,51370,51740,51557,True
sel840mECG2,49370,49740,49568,True
tiltAPB1,114283,114350,114100,False
tiltAPB2,124159,124985,124885,True
tiltAPB3,114000,114370,114037,True
tiltAPB4,67995,67996,67342,False
CHARISfive,17001,17016,17001,True
CHARISfive,10998,11028,10996,True
CHARISfive,10995,11028,10978,True
CHARISfive,15000,15070,14974,True
CHARISfive,28995,29085,35627,False
CHARISten,29080,29140,25437,False
CHARISten,26929,26989,26952,True
CHARISten,27929,27989,27946,True
Fantasia,26970,27270,26991,True
Italianpowerdemand,74900,74996,56341,False
Italianpowerdemand,39240,39336,56200,False
Italianpowerdemand,29480,29504,14086,False
STAFFIIIDatabase,126920,127370,127008,True
STAFFIIIDatabase,125720,126370,74926,False
STAFFIIIDatabase,106720,107370,188079,False
STAFFIIIDatabase,160720,161370,161195,True
STAFFIIIDatabase,150720,151370,74927,False
STAFFIIIDatabase,210720,211370,210485,False
STAFFIIIDatabase,64632,64852,187921,False
STAFFIIIDatabase,250720,251370,186144,False
STAFFIIIDatabase,163632,164852,186438,False
mit14046longtermecg,91200,91700,91637,True
mit14046longtermecg,131200,131700,133152,False
mit14046longtermecg,191200,191700,92908,False
mit14046longtermecg,143000,143300,143130,True
mit14046longtermecg,123000,123300,123078,True
mit14134longtermecg,29000,29100,29107,True
mit14134longtermecg,47830,47850,13775,False
mit14134longtermecg,57960,57970,22107,False
mit14134longtermecg,19510,19610,52038,False
mit14134longtermecg,47530,47790,47562,True
mit14134longtermecg,57530,57790,57538,True
mit14157longtermecg,24500,24501,88207,False
mit14157longtermecg,24600,24601,80411,False
mit14157longtermecg,75450,75451,96831,False
mit14157longtermecg,46350,46390,62870,False
mit14157longtermecg,89560,90370,32700,False
mit14157longtermecg,72600,72780,72523,True
taichidbS0715Master,593450,593514,824863,False
taichidbS0715Master,884100,884200,-1,False
taichidbS0715Master,837400,839100,565089,False
tilt12744mtable,104630,104890,186862,False
tilt12744mtable,203355,203400,169179,False
tilt12754table,104630,104890,178499,False
tilt12754table,270800,271070,177117,False
tilt12755mtable,270800,271070,195692,False
tilt12755mtable,121900,121980,195693,False
weallwalk,4702,4707,6261,False
weallwalk,8285,8315,8367,True
weallwalk,7290,7296,6565,False
