name,true_start,true_end,prediction,match
DISTORTEDresperation4,128430,128431,115285,False
DISTORTEDresperation9,143411,143511,96872,False
DISTORTEDs20101mML2,35774,35874,35769,True
DISTORTEDs20101m,35774,35874,35786,True
DISTORTEDsddb49,67950,68200,72818,False
DISTORTEDsel840mECG1,51370,51740,24344,False
DISTORTEDsel840mECG2,49370,49740,44508,False
DISTORTEDtiltAPB1,114283,114350,114231,True
DISTORTEDtiltAPB2,124159,124985,55942,False
DISTORTEDtiltAPB3,114000,114370,63293,False
DISTORTEDtiltAPB4,67995,67996,85030,False
NOISE1sddb40,52000,52620,76198,False
NOISEBIDMC1,5400,5600,5522,True
NOISECIMIS44AirTemperature4,5549,5597,7556,False
NOISEECG4,16900,17100,20117,False
NOISEGP711MarkerLFM5z3,5948,5993,11464,False
NOISEInternalBleeding16,4187,4199,6789,False
NOISEInternalBleeding6,3474,3629,3701,True
NOISELab2Cmac011215EPG1,17210,17260,17207,True
NOISELab2Cmac011215EPG4,17390,17520,17583,True
NOISEMesoplodonDensirostris,19280,19440,14567,False
NOISETkeepThirdMARS,4711,4809,5414,False
NOISEapneaecg4,16000,16100,6583,False
NOISEgait3,59900,60500,45783,False
NOISEgaitHunt2,31200,31850,43911,False
NOISEinsectEPG3,7000,7050,8813,False
NOISEresperation2,168250,168250,68276,False
1sddb40,52000,52620,76194,False
2sddb40,56600,56900,56721,True
3sddb40,46600,46900,46649,True
BIDMC1,5400,5600,5524,True
CIMIS44AirTemperature1,5391,5392,5327,True
CIMIS44AirTemperature2,5703,5727,5682,True
CIMIS44AirTemperature3,6520,6544,6499,True
CIMIS44AirTemperature4,5549,5597,5327,False
CIMIS44AirTemperature5,4852,4900,4830,True
CIMIS44AirTemperature6,6006,6054,6009,True
ECG1,11800,12100,13509,False
ECG2,16000,16100,25867,False
ECG3,16000,16100,23427,False
ECG3,17000,17100,23429,False
ECG4,16800,17100,17099,True
ECG4,16900,17100,16937,True
ECG4,17000,17100,6207,False
ECG4,17000,17100,23429,False
GP711MarkerLFM5z1,6168,6212,10828,False
GP711MarkerLFM5z2,7175,7388,10828,False
GP711MarkerLFM5z3,5948,5993,10828,False
GP711MarkerLFM5z4,6527,6645,10830,False
GP711MarkerLFM5z5,8612,8716,10830,False
InternalBleeding10,4526,4556,4477,True
InternalBleeding14,5607,5634,5571,True
InternalBleeding15,5684,5854,5806,True
InternalBleeding16,4187,4199,4189,True
InternalBleeding17,3198,3309,3292,True
InternalBleeding18,4485,4587,4574,True
InternalBleeding19,4187,4197,4183,True
InternalBleeding20,5759,5919,5799,True
InternalBleeding4,4675,5033,4721,True
InternalBleeding5,6200,6370,6184,True
InternalBleeding6,3474,3629,3502,True
InternalBleeding8,5865,5974,5831,True
InternalBleeding9,6599,6681,6598,True
Lab2Cmac011215EPG1,17210,17260,17209,True
Lab2Cmac011215EPG2,27862,27932,27893,True
Lab2Cmac011215EPG3,16390,16420,16379,True
Lab2Cmac011215EPG4,17390,17520,17583,True
Lab2Cmac011215EPG5,17390,17520,17392,True
Lab2Cmac011215EPG6,12190,12420,12386,True
MesoplodonDensirostris,19280,19440,14904,False
PowerDemand1,18485,18821,18470,True
PowerDemand2,23357,23717,22970,False
PowerDemand3,23405,23477,22969,False
PowerDemand4,24005,24077,24042,True
TkeepFifthMARS,5988,6085,6027,True
TkeepFirstMARS,5365,5380,5321,True
TkeepForthMARS,5988,6085,6002,True
TkeepSecondMARS,9330,9340,9334,True
TkeepThirdMARS,4711,4809,4727,True
WalkingAceleration1,2764,2995,4025,False
WalkingAceleration5,5920,5979,5916,True
apneaecg2,20950,21100,20928,True
apneaecg3,11111,11211,11125,True
apneaecg4,16000,16100,16065,True
apneaecg,12240,12308,12202,True
gait1,38500,38800,59558,False
gait2,46500,46800,59558,False
gait3,59900,60500,60199,True
gaitHunt1,33070,33180,33103,True
gaitHunt2,31200,31850,31443,True
gaitHunt3,38400,39200,38725,True
insectEPG1,7000,7030,7000,True
insectEPG2,8000,8025,8009,True
insectEPG3,7000,7050,8813,False
insectEPG4,6508,6558,6533,True
insectEPG5,8500,8501,8508,True
ltstdbs30791AI,52600,52800,53443,False
ltstdbs30791AS,52600,52800,34311,False
ltstdbs30791ES,52600,52800,52763,True
park3m,72150,72495,72468,True
qtdbSel1005V,12400,12800,12666,True
qtdbSel100MLII,13400,13800,13660,True
resperation10,130700,131880,68305,False
resperation11,110800,110801,68305,False
resperation1,110260,110412,110299,True
resperation2,168250,168250,68305,False
resperation2,168250,168251,68305,False
resperation3,158250,158251,68305,False
resperation4,128430,128431,128568,False
resperation9,143411,143511,68305,False
s20101mML2,35774,35874,35770,True
s20101m,35774,35874,35787,True
sddb49,67950,68200,37018,False
sel840mECG1,51370,51740,24343,False
sel840mECG2,49370,49740,55769,False
tiltAPB1,114283,114350,114232,True
tiltAPB2,124159,124985,124079,True
tiltAPB3,114000,114370,113947,True
tiltAPB4,67995,67996,67994,True
CHARISfive,17001,17016,17000,True
CHARISfive,10998,11028,10974,True
CHARISfive,10995,11028,10997,True
CHARISfive,15000,15070,14920,True
CHARISfive,28995,29085,28964,True
CHARISten,29080,29140,25390,False
CHARISten,26929,26989,26950,True
CHARISten,27929,27989,27946,True
Fantasia,26970,27270,26868,False
Italianpowerdemand,74900,74996,55138,False
Italianpowerdemand,39240,39336,54997,False
Italianpowerdemand,29480,29504,22970,False
STAFFIIIDatabase,126920,127370,208049,False
STAFFIIIDatabase,125720,126370,138862,False
STAFFIIIDatabase,106720,107370,58486,False
STAFFIIIDatabase,160720,161370,59250,False
STAFFIIIDatabase,150720,151370,138862,False
STAFFIIIDatabase,210720,211370,207989,False
STAFFIIIDatabase,64632,64852,207889,False
STAFFIIIDatabase,250720,251370,242338,False
STAFFIIIDatabase,163632,164852,164156,True
mit14046longtermecg,91200,91700,91637,True
mit14046longtermecg,131200,131700,101716,False
mit14046longtermecg,191200,191700,92909,False
mit14046longtermecg,143000,143300,143130,True
mit14046longtermecg,123000,123300,123157,True
mit14134longtermecg,29000,29100,24722,False
mit14134longtermecg,47830,47850,30436,False
mit14134longtermecg,57960,57970,22107,False
mit14134longtermecg,19510,19610,39561,False
mit14134longtermecg,47530,47790,47603,True
mit14134longtermecg,57530,57790,57669,True
mit14157longtermecg,24500,24501,27464,False
mit14157longtermecg,24600,24601,63580,False
mit14157longtermecg,75450,75451,97001,False
mit14157longtermecg,46350,46390,50529,False
mit14157longtermecg,89560,90370,90075,True
mit14157longtermecg,72600,72780,31374,False
taichidbS0715Master,593450,593514,543781,False
taichidbS0715Master,884100,884200,569944,False
taichidbS0715Master,837400,839100,684662,False
tilt12744mtable,104630,104890,187027,False
tilt12744mtable,203355,203400,169318,False
tilt12754table,104630,104890,296889,False
tilt12754table,270800,271070,295374,False
tilt12755mtable,270800,271070,213153,False
tilt12755mtable,121900,121980,55420,False
weallwalk,4702,4707,6260,False
weallwalk,8285,8315,8265,True
weallwalk,7290,7296,6557,False
