name,true_start,true_end,prediction,match
ECG4,17000,17100,23109,False
GP711MarkerLFM5z1,6168,6212,8894,False
GP711MarkerLFM5z2,7175,7388,7065,False
GP711MarkerLFM5z3,5948,5993,8893,False
GP711MarkerLFM5z4,6527,6645,8828,False
GP711MarkerLFM5z5,8612,8716,8839,False
InternalBleeding10,4526,4556,5676,False
InternalBleeding14,5607,5634,5679,True
InternalBleeding15,5684,5854,5799,True
InternalBleeding16,4187,4199,2273,False
InternalBleeding17,3198,3309,2187,False
InternalBleeding18,4485,4587,6768,False
InternalBleeding19,4187,4197,3374,False
InternalBleeding20,5759,5919,5647,False
InternalBleeding4,4675,5033,4396,False
InternalBleeding5,6200,6370,6141,True
InternalBleeding6,3474,3629,3639,True
InternalBleeding8,5865,5974,5882,True
InternalBleeding9,6599,6681,7346,False
Lab2Cmac011215EPG1,17210,17260,29806,False
Lab2Cmac011215EPG2,27862,27932,29755,False
Lab2Cmac011215EPG3,16390,16420,29794,False
Lab2Cmac011215EPG4,17390,17520,29811,False
Lab2Cmac011215EPG5,17390,17520,29571,False
Lab2Cmac011215EPG6,12190,12420,29504,False
MesoplodonDensirostris,19280,19440,24493,False
PowerDemand1,18485,18821,14001,False
PowerDemand2,23357,23717,14120,False
PowerDemand3,23405,23477,22972,False
PowerDemand4,24005,24077,22965,False
TkeepFifthMARS,5988,6085,11208,False
TkeepFirstMARS,5365,5380,11091,False
TkeepForthMARS,5988,6085,11182,False
TkeepSecondMARS,9330,9340,11077,False
TkeepThirdMARS,4711,4809,4692,True
WalkingAceleration1,2764,2995,3429,False
WalkingAceleration5,5920,5979,4032,False
apneaecg2,20950,21100,35116,False
apneaecg3,11111,11211,38005,False
apneaecg4,16000,16100,26697,False
apneaecg,12240,12308,34240,False
gait1,38500,38800,56846,False
gait2,46500,46800,35656,False
gait3,59900,60500,35362,False
gaitHunt1,33070,33180,33138,True
gaitHunt2,31200,31850,53465,False
gaitHunt3,38400,39200,53242,False
insectEPG1,7000,7030,8816,False
insectEPG2,8000,8025,7994,True
insectEPG3,7000,7050,8816,False
insectEPG4,6508,6558,8816,False
insectEPG5,8500,8501,4273,False
ltstdbs30791AI,52600,52800,52544,True
ltstdbs30791AS,52600,52800,52576,True
ltstdbs30791ES,52600,52800,32708,False
park3m,72150,72495,69210,False
qtdbSel1005V,12400,12800,29318,False
qtdbSel100MLII,13400,13800,22743,False
resperation10,130700,131880,131091,True
resperation11,110800,110801,110798,True
resperation1,110260,110412,134494,False
resperation2,168250,168250,-1,False
resperation2,168250,168251,32369,False
resperation3,158250,158251,49760,False
resperation4,128430,128431,95779,False
resperation9,143411,143511,143393,True
s20101mML2,35774,35874,38153,False
s20101m,35774,35874,17919,False
sddb49,67950,68200,68053,True
sel840mECG1,51370,51740,24092,False
sel840mECG2,49370,49740,43271,False
tiltAPB1,114283,114350,100054,False
tiltAPB2,124159,124985,96844,False
tiltAPB3,114000,114370,84960,False
tiltAPB4,67995,67996,85115,False
CHARISfive,17001,17016,15330,False
CHARISfive,10998,11028,37624,False
CHARISfive,10995,11028,11677,False
CHARISfive,15000,15070,37821,False
CHARISfive,28995,29085,35674,False
CHARISten,29080,29140,25207,False
CHARISten,26929,26989,6846,False
CHARISten,27929,27989,6662,False
Fantasia,26970,27270,69085,False
Italianpowerdemand,74900,74996,56478,False
Italianpowerdemand,39240,39336,56726,False
Italianpowerdemand,29480,29504,14112,False
STAFFIIIDatabase,126920,127370,174522,False
STAFFIIIDatabase,125720,126370,54475,False
STAFFIIIDatabase,106720,107370,140268,False
STAFFIIIDatabase,160720,161370,118742,False
STAFFIIIDatabase,150720,151370,54747,False
STAFFIIIDatabase,210720,211370,174143,False
STAFFIIIDatabase,64632,64852,175197,False
STAFFIIIDatabase,250720,251370,192672,False
STAFFIIIDatabase,163632,164852,138444,False
mit14046longtermecg,91200,91700,91211,True
mit14046longtermecg,131200,131700,106500,False
mit14046longtermecg,191200,191700,98040,False
mit14046longtermecg,143000,143300,107764,False
mit14046longtermecg,123000,123300,122971,True
mit14134longtermecg,29000,29100,50993,False
mit14134longtermecg,47830,47850,34780,False
mit14134longtermecg,57960,57970,37720,False
mit14134longtermecg,19510,19610,38988,False
mit14134longtermecg,47530,47790,27453,False
mit14134longtermecg,57530,57790,21283,False
mit14157longtermecg,24500,24501,35186,False
mit14157longtermecg,24600,24601,96972,False
mit14157longtermecg,75450,75451,96943,False
mit14157longtermecg,46350,46390,62955,False
mit14157longtermecg,89560,90370,38561,False
mit14157longtermecg,72600,72780,51773,False
taichidbS0715Master,593450,593514,554903,False
taichidbS0715Master,884100,884200,557203,False
taichidbS0715Master,837400,839100,565045,False
tilt12744mtable,104630,104890,187053,False
tilt12744mtable,203355,203400,170513,False
tilt12754table,104630,104890,190287,False
tilt12754table,270800,271070,188912,False
tilt12755mtable,270800,271070,106635,False
tilt12755mtable,121900,121980,106121,False
weallwalk,4702,4707,6594,False
weallwalk,8285,8315,6025,False
weallwalk,7290,7296,4764,False
