name,true_start,true_end,prediction,match
InternalBleeding6,3474,3629,3649,True
InternalBleeding8,5865,5974,5890,True
InternalBleeding9,6599,6681,7248,False
Lab2Cmac011215EPG1,17210,17260,17214,True
Lab2Cmac011215EPG2,27862,27932,29788,False
Lab2Cmac011215EPG3,16390,16420,29788,False
Lab2Cmac011215EPG4,17390,17520,29907,False
Lab2Cmac011215EPG5,17390,17520,17397,True
Lab2Cmac011215EPG6,12190,12420,29697,False
MesoplodonDensirostris,19280,19440,24467,False
PowerDemand1,18485,18821,14120,False
PowerDemand2,23357,23717,14118,False
PowerDemand3,23405,23477,23016,False
PowerDemand4,24005,24077,23016,False
TkeepFifthMARS,5988,6085,11208,False
TkeepFirstMARS,5365,5380,11280,False
TkeepForthMARS,5988,6085,11182,False
TkeepSecondMARS,9330,9340,9319,True
TkeepThirdMARS,4711,4809,4692,True
WalkingAceleration1,2764,2995,2449,False
WalkingAceleration5,5920,5979,4034,False
apneaecg2,20950,21100,21019,True
apneaecg3,11111,11211,26853,False
apneaecg4,16000,16100,34023,False
apneaecg,12240,12308,38125,False
gait1,38500,38800,57390,False
gait2,46500,46800,57388,False
gait3,59900,60500,56904,False
gaitHunt1,33070,33180,43822,False
gaitHunt2,31200,31850,43892,False
gaitHunt3,38400,39200,60204,False
insectEPG1,7000,7030,8821,False
insectEPG2,8000,8025,7999,True
insectEPG3,7000,7050,8821,False
insectEPG4,6508,6558,8821,False
insectEPG5,8500,8501,8497,True
ltstdbs30791AI,52600,52800,52602,True
ltstdbs30791AS,52600,52800,52639,True
ltstdbs30791ES,52600,52800,53577,False
park3m,72150,72495,69282,False
qtdbSel1005V,12400,12800,29423,False
qtdbSel100MLII,13400,13800,22823,False
resperation10,130700,131880,134582,False
resperation11,110800,110801,131269,False
resperation1,110260,110412,134562,False
resperation2,168250,168250,134587,False
resperation2,168250,168251,131262,False
resperation3,158250,158251,131269,False
resperation4,128430,128431,131510,False
resperation9,143411,143511,134566,False
s20101mML2,35774,35874,35829,True
s20101m,35774,35874,17908,False
sddb49,67950,68200,51323,False
sel840mECG1,51370,51740,51170,False
sel840mECG2,49370,49740,43255,False
tiltAPB1,114283,114350,100064,False
tiltAPB2,124159,124985,97248,False
tiltAPB3,114000,114370,97242,False
tiltAPB4,67995,67996,97413,False
CHARISfive,17001,17016,15314,False
CHARISfive,10998,11028,37648,False
CHARISfive,10995,11028,11678,False
CHARISfive,15000,15070,37855,False
CHARISfive,28995,29085,35497,False
CHARISten,29080,29140,25881,False
CHARISten,26929,26989,6850,False
CHARISten,27929,27989,6683,False
Fantasia,26970,27270,29120,False
Italianpowerdemand,74900,74996,56456,False
Italianpowerdemand,39240,39336,56328,False
Italianpowerdemand,29480,29504,14110,False
STAFFIIIDatabase,126920,127370,174561,False
STAFFIIIDatabase,125720,126370,54905,False
STAFFIIIDatabase,106720,107370,140290,False
STAFFIIIDatabase,160720,161370,119237,False
STAFFIIIDatabase,150720,151370,54905,False
STAFFIIIDatabase,210720,211370,174245,False
STAFFIIIDatabase,64632,64852,174559,False
STAFFIIIDatabase,250720,251370,192707,False
STAFFIIIDatabase,163632,164852,138415,False
mit14046longtermecg,91200,91700,159676,False
mit14046longtermecg,131200,131700,86428,False
mit14046longtermecg,191200,191700,105573,False
mit14046longtermecg,143000,143300,108085,False
mit14046longtermecg,123000,123300,179985,False
mit14134longtermecg,29000,29100,33729,False
mit14134longtermecg,47830,47850,34664,False
mit14134longtermecg,57960,57970,37712,False
mit14134longtermecg,19510,19610,34848,False
mit14134longtermecg,47530,47790,20837,False
mit14134longtermecg,57530,57790,22465,False
mit14157longtermecg,24500,24501,79778,False
mit14157longtermecg,24600,24601,96932,False
mit14157longtermecg,75450,75451,96908,False
mit14157longtermecg,46350,46390,62963,False
mit14157longtermecg,89560,90370,61924,False
mit14157longtermecg,72600,72780,41687,False
taichidbS0715Master,593450,593514,365008,False
taichidbS0715Master,884100,884200,367350,False
taichidbS0715Master,837400,839100,565057,False
tilt12744mtable,104630,104890,188085,False
tilt12744mtable,203355,203400,169287,False
tilt12754table,104630,104890,190379,False
tilt12754table,270800,271070,188997,False
tilt12755mtable,270800,271070,210438,False
tilt12755mtable,121900,121980,106070,False
weallwalk,4702,4707,3534,False
weallwalk,8285,8315,10246,False
weallwalk,7290,7296,10185,False
