name,true_start,true_end,prediction,match
ECG2,16000,16100,15976,True
ECG3,16000,16100,21345,False
ECG3,17000,17100,22992,False
ECG4,16800,17100,134581,False
ECG4,16900,17100,6199,False
ECG4,17000,17100,14525,False
ECG4,17000,17100,23000,False
GP711MarkerLFM5z1,6168,6212,5999,False
GP711MarkerLFM5z2,7175,7388,7063,False
GP711MarkerLFM5z3,5948,5993,8786,False
GP711MarkerLFM5z4,6527,6645,6370,False
GP711MarkerLFM5z5,8612,8716,8786,True
InternalBleeding10,4526,4556,5552,False
InternalBleeding14,5607,5634,6624,False
InternalBleeding15,5684,5854,5800,True
InternalBleeding16,4187,4199,6681,False
InternalBleeding17,3198,3309,6678,False
InternalBleeding18,4485,4587,6677,False
InternalBleeding19,4187,4197,6682,False
InternalBleeding20,5759,5919,5639,False
InternalBleeding4,4675,5033,3067,False
InternalBleeding5,6200,6370,6143,True
InternalBleeding6,3474,3629,3643,True
InternalBleeding8,5865,5974,6966,False
InternalBleeding9,6599,6681,7244,False
Lab2Cmac011215EPG1,17210,17260,17210,True
Lab2Cmac011215EPG2,27862,27932,29791,False
Lab2Cmac011215EPG3,16390,16420,29791,False
Lab2Cmac011215EPG4,17390,17520,29906,False
Lab2Cmac011215EPG5,17390,17520,17403,True
Lab2Cmac011215EPG6,12190,12420,29699,False
MesoplodonDensirostris,19280,19440,20219,False
PowerDemand1,18485,18821,14108,False
PowerDemand2,23357,23717,14111,False
PowerDemand3,23405,23477,22892,False
PowerDemand4,24005,24077,22899,False
TkeepFifthMARS,5988,6085,10732,False
TkeepFirstMARS,5365,5380,10808,False
TkeepForthMARS,5988,6085,10710,False
TkeepSecondMARS,9330,9340,9318,True
TkeepThirdMARS,4711,4809,4692,True
WalkingAceleration1,2764,2995,2392,False
WalkingAceleration5,5920,5979,3975,False
apneaecg2,20950,21100,22791,False
apneaecg3,11111,11211,5094,False
apneaecg4,16000,16100,6610,False
apneaecg,12240,12308,33611,False
gait1,38500,38800,56973,False
gait2,46500,46800,56903,False
gait3,59900,60500,56841,False
gaitHunt1,33070,33180,28511,False
gaitHunt2,31200,31850,43890,False
gaitHunt3,38400,39200,43768,False
insectEPG1,7000,7030,8821,False
insectEPG2,8000,8025,7995,True
insectEPG3,7000,7050,8820,False
insectEPG4,6508,6558,8820,False
insectEPG5,8500,8501,8497,True
ltstdbs30791AI,52600,52800,52478,False
ltstdbs30791AS,52600,52800,52553,True
ltstdbs30791ES,52600,52800,30262,False
park3m,72150,72495,69264,False
qtdbSel1005V,12400,12800,29364,False
qtdbSel100MLII,13400,13800,22774,False
resperation10,130700,131880,134580,False
resperation11,110800,110801,134580,False
resperation1,110260,110412,134582,False
resperation2,168250,168250,131267,False
resperation2,168250,168251,134587,False
resperation3,158250,158251,134574,False
resperation4,128430,128431,131514,False
resperation9,143411,143511,131257,False
s20101mML2,35774,35874,38126,False
s20101m,35774,35874,17911,False
sddb49,67950,68200,51294,False
sel840mECG1,51370,51740,53378,False
sel840mECG2,49370,49740,43271,False
tiltAPB1,114283,114350,100024,False
tiltAPB2,124159,124985,97408,False
tiltAPB3,114000,114370,97414,False
tiltAPB4,67995,67996,97246,False
CHARISfive,17001,17016,15408,False
CHARISfive,10998,11028,37648,False
CHARISfive,10995,11028,18573,False
CHARISfive,15000,15070,37857,False
CHARISfive,28995,29085,35728,False
CHARISten,29080,29140,26117,False
CHARISten,26929,26989,6837,False
CHARISten,27929,27989,6674,False
Fantasia,26970,27270,69122,False
Italianpowerdemand,74900,74996,56441,False
Italianpowerdemand,39240,39336,56348,False
Italianpowerdemand,29480,29504,14120,False
STAFFIIIDatabase,126920,127370,174716,False
STAFFIIIDatabase,125720,126370,54424,False
STAFFIIIDatabase,106720,107370,139998,False
STAFFIIIDatabase,160720,161370,118447,False
STAFFIIIDatabase,150720,151370,54656,False
STAFFIIIDatabase,210720,211370,174516,False
STAFFIIIDatabase,64632,64852,174547,False
STAFFIIIDatabase,250720,251370,251030,True
STAFFIIIDatabase,163632,164852,138811,False
mit14046longtermecg,91200,91700,91252,True
mit14046longtermecg,131200,131700,106707,False
mit14046longtermecg,191200,191700,146775,False
mit14046longtermecg,143000,143300,107776,False
mit14046longtermecg,123000,123300,123033,True
mit14134longtermecg,29000,29100,34783,False
mit14134longtermecg,47830,47850,46250,False
mit14134longtermecg,57960,57970,51873,False
mit14134longtermecg,19510,19610,34673,False
mit14134longtermecg,47530,47790,11319,False
mit14134longtermecg,57530,57790,29398,False
mit14157longtermecg,24500,24501,38044,False
mit14157longtermecg,24600,24601,96890,False
mit14157longtermecg,75450,75451,90741,False
mit14157longtermecg,46350,46390,51522,False
mit14157longtermecg,89560,90370,61967,False
mit14157longtermecg,72600,72780,68156,False
taichidbS0715Master,593450,593514,418167,False
taichidbS0715Master,884100,884200,-1,False
taichidbS0715Master,837400,839100,565058,False
tilt12744mtable,104630,104890,188014,False
tilt12744mtable,203355,203400,170224,False
tilt12754table,104630,104890,190380,False
tilt12754table,270800,271070,188998,False
tilt12755mtable,270800,271070,210437,False
tilt12755mtable,121900,121980,106037,False
weallwalk,4702,4707,6051,False
weallwalk,8285,8315,10246,False
weallwalk,7290,7296,3854,False
