name,true_start,true_end,prediction,match
DISTORTEDWalkingAceleration1,2764,2995,2203,False
DISTORTEDWalkingAceleration5,5920,5979,3552,False
DISTORTEDapneaecg2,20950,21100,21015,True
DISTORTEDapneaecg3,11111,11211,27853,False
DISTORTEDapneaecg4,16000,16100,34011,False
DISTORTEDapneaecg,12240,12308,34194,False
DISTORTEDgait1,38500,38800,49073,False
DISTORTEDgait2,46500,46800,25338,False
DISTORTEDgait3,59900,60500,31643,False
DISTORTEDgaitHunt1,33070,33180,25552,False
DISTORTEDgaitHunt2,31200,31850,40673,False
DISTORTEDgaitHunt3,38400,39200,39025,True
DISTORTEDinsectEPG1,7000,7030,7368,False
DISTORTEDinsectEPG2,8000,8025,8819,False
DISTORTEDinsectEPG3,7000,7050,-1,False
DISTORTEDinsectEPG4,6508,6558,5190,False
DISTORTEDinsectEPG5,8500,8501,8446,True
DISTORTEDltstdbs30791AI,52600,52800,52671,True
DISTORTEDltstdbs30791AS,52600,52800,29951,False
DISTORTEDltstdbs30791ES,52600,52800,53502,False
DISTORTEDpark3m,72150,72495,74355,False
DISTORTEDqtdbSel1005V,12400,12800,21008,False
DISTORTEDqtdbSel100MLII,13400,13800,22009,False
DISTORTEDresperation10,130700,131880,130862,True
DISTORTEDresperation11,110800,110801,60980,False
DISTORTEDresperation1,110260,110412,134591,False
DISTORTEDresperation2,168250,168250,64567,False
DISTORTEDresperation2,168250,168251,84078,False
DISTORTEDresperation3,158250,158251,131157,False
DISTORTEDresperation4,128430,128431,115993,False
DISTORTEDresperation9,143411,143511,64571,False
DISTORTEDs20101mML2,35774,35874,36286,False
DISTORTEDs20101m,35774,35874,16991,False
DISTORTEDsddb49,67950,68200,-1,False
DISTORTEDsel840mECG1,51370,51740,37069,False
DISTORTEDsel840mECG2,49370,49740,43302,False
DISTORTEDtiltAPB1,114283,114350,100415,False
DISTORTEDtiltAPB2,124159,124985,85261,False
DISTORTEDtiltAPB3,114000,114370,85008,False
DISTORTEDtiltAPB4,67995,67996,82086,False
NOISE1sddb40,52000,52620,71111,False
NOISEBIDMC1,5400,5600,4233,False
NOISECIMIS44AirTemperature4,5549,5597,6073,False
NOISEECG4,16900,17100,28266,False
NOISEGP711MarkerLFM5z3,5948,5993,8900,False
NOISEInternalBleeding16,4187,4199,2252,False
NOISEInternalBleeding6,3474,3629,6383,False
NOISELab2Cmac011215EPG1,17210,17260,17210,True
NOISELab2Cmac011215EPG4,17390,17520,29903,False
NOISEMesoplodonDensirostris,19280,19440,-1,False
NOISETkeepThirdMARS,4711,4809,4702,True
NOISEapneaecg4,16000,16100,19441,False
NOISEgait3,59900,60500,42397,False
NOISEgaitHunt2,31200,31850,31447,True
NOISEinsectEPG3,7000,7050,7283,False
NOISEresperation2,168250,168250,43496,False
1sddb40,52000,52620,70994,False
2sddb40,56600,56900,71211,False
3sddb40,46600,46900,71121,False
BIDMC1,5400,5600,5587,True
CIMIS44AirTemperature1,5391,5392,6068,False
CIMIS44AirTemperature2,5703,5727,6068,False
CIMIS44AirTemperature3,6520,6544,6068,False
CIMIS44AirTemperature4,5549,5597,6068,False
CIMIS44AirTemperature5,4852,4900,6068,False
CIMIS44AirTemperature6,6006,6054,6068,True
ECG1,11800,12100,11916,True
ECG2,16000,16100,16040,True
ECG3,16000,16100,17519,False
ECG3,17000,17100,28276,False
ECG4,16800,17100,17098,True
ECG4,16900,17100,17018,True
ECG4,17000,17100,17006,True
ECG4,17000,17100,8932,False
GP711MarkerLFM5z1,6168,6212,8901,False
GP711MarkerLFM5z2,7175,7388,8901,False
GP711MarkerLFM5z3,5948,5993,8901,False
GP711MarkerLFM5z4,6527,6645,8901,False
GP711MarkerLFM5z5,8612,8716,8901,False
InternalBleeding10,4526,4556,5685,False
InternalBleeding14,5607,5634,5686,True
InternalBleeding15,5684,5854,5241,False
InternalBleeding16,4187,4199,2252,False
InternalBleeding17,3198,3309,2250,False
InternalBleeding18,4485,4587,6827,False
InternalBleeding19,4187,4197,6827,False
InternalBleeding20,5759,5919,5734,True
InternalBleeding4,4675,5033,-1,False
InternalBleeding5,6200,6370,5306,False
InternalBleeding6,3474,3629,6404,False
InternalBleeding8,5865,5974,5957,True
InternalBleeding9,6599,6681,7390,False
Lab2Cmac011215EPG1,17210,17260,17214,True
Lab2Cmac011215EPG2,27862,27932,29788,False
Lab2Cmac011215EPG3,16390,16420,29788,False
Lab2Cmac011215EPG4,17390,17520,29904,False
Lab2Cmac011215EPG5,17390,17520,17403,True
Lab2Cmac011215EPG6,12190,12420,29699,False
MesoplodonDensirostris,19280,19440,21304,False
PowerDemand1,18485,18821,14120,False
PowerDemand2,23357,23717,14120,False
PowerDemand3,23405,23477,23025,False
PowerDemand4,24005,24077,23025,False
TkeepFifthMARS,5988,6085,6097,True
TkeepFirstMARS,5365,5380,11090,False
TkeepForthMARS,5988,6085,10992,False
TkeepSecondMARS,9330,9340,11072,False
TkeepThirdMARS,4711,4809,4702,True
WalkingAceleration1,2764,2995,2122,False
WalkingAceleration5,5920,5979,4034,False
apneaecg2,20950,21100,20974,True
apneaecg3,11111,11211,34123,False
apneaecg4,16000,16100,37944,False
apneaecg,12240,12308,19696,False
gait1,38500,38800,35746,False
gait2,46500,46800,64215,False
gait3,59900,60500,60314,True
gaitHunt1,33070,33180,33138,True
gaitHunt2,31200,31850,31476,True
gaitHunt3,38400,39200,38666,True
insectEPG1,7000,7030,8814,False
insectEPG2,8000,8025,7879,False
insectEPG3,7000,7050,8820,False
insectEPG4,6508,6558,7283,False
insectEPG5,8500,8501,8470,True
ltstdbs30791AI,52600,52800,52577,True
ltstdbs30791AS,52600,52800,29128,False
ltstdbs30791ES,52600,52800,53519,False
park3m,72150,72495,69436,False
qtdbSel1005V,12400,12800,29419,False
qtdbSel100MLII,13400,13800,22824,False
resperation10,130700,131880,68557,False
resperation11,110800,110801,110793,True
resperation1,110260,110412,134590,False
resperation2,168250,168250,68557,False
resperation2,168250,168251,68557,False
resperation3,158250,158251,68557,False
resperation4,128430,128431,95779,False
resperation9,143411,143511,143484,True
s20101mML2,35774,35874,35813,True
s20101m,35774,35874,17908,False
sddb49,67950,68200,-1,False
sel840mECG1,51370,51740,51216,False
sel840mECG2,49370,49740,43302,False
tiltAPB1,114283,114350,100005,False
tiltAPB2,124159,124985,85008,False
tiltAPB3,114000,114370,85009,False
tiltAPB4,67995,67996,85005,False
CHARISfive,17001,17016,15293,False
CHARISfive,10998,11028,37636,False
CHARISfive,10995,11028,11679,False
CHARISfive,15000,15070,37845,False
CHARISfive,28995,29085,35716,False
CHARISten,29080,29140,25881,False
CHARISten,26929,26989,6849,False
CHARISten,27929,27989,6684,False
Fantasia,26970,27270,69122,False
Italianpowerdemand,74900,74996,56479,False
Italianpowerdemand,39240,39336,56338,False
Italianpowerdemand,29480,29504,14120,False
STAFFIIIDatabase,126920,127370,126972,True
STAFFIIIDatabase,125720,126370,54974,False
STAFFIIIDatabase,106720,107370,140499,False
STAFFIIIDatabase,160720,161370,161229,True
STAFFIIIDatabase,150720,151370,42140,False
STAFFIIIDatabase,210720,211370,88134,False
STAFFIIIDatabase,64632,64852,176216,False
STAFFIIIDatabase,250720,251370,251030,True
STAFFIIIDatabase,163632,164852,138656,False
mit14046longtermecg,91200,91700,117052,False
mit14046longtermecg,131200,131700,106706,False
mit14046longtermecg,191200,191700,98500,False
mit14046longtermecg,143000,143300,108109,False
mit14046longtermecg,123000,123300,123193,True
mit14134longtermecg,29000,29100,35436,False
mit14134longtermecg,47830,47850,46222,False
mit14134longtermecg,57960,57970,37007,False
mit14134longtermecg,19510,19610,47903,False
mit14134longtermecg,47530,47790,54457,False
mit14134longtermecg,57530,57790,53238,False
mit14157longtermecg,24500,24501,79761,False
mit14157longtermecg,24600,24601,96928,False
mit14157longtermecg,75450,75451,90711,False
mit14157longtermecg,46350,46390,-1,False
mit14157longtermecg,89560,90370,62013,False
mit14157longtermecg,72600,72780,51839,False
taichidbS0715Master,593450,593514,825434,False
taichidbS0715Master,884100,884200,827774,False
taichidbS0715Master,837400,839100,623418,False
tilt12744mtable,104630,104890,187087,False
tilt12744mtable,203355,203400,169373,False
tilt12754table,104630,104890,190908,False
tilt12754table,270800,271070,190130,False
tilt12755mtable,270800,271070,210447,False
tilt12755mtable,121900,121980,106040,False
weallwalk,4702,4707,6051,False
weallwalk,8285,8315,9038,False
weallwalk,7290,7296,4407,False
