name,true_start,true_end,prediction,match
DISTORTEDinsectEPG2,8000,8025,7994,True
DISTORTEDinsectEPG3,7000,7050,6045,False
DISTORTEDinsectEPG4,6508,6558,5179,False
DISTORTEDinsectEPG5,8500,8501,8497,True
DISTORTEDltstdbs30791AI,52600,52800,52666,True
DISTORTEDltstdbs30791AS,52600,52800,52677,True
DISTORTEDltstdbs30791ES,52600,52800,53368,False
DISTORTEDpark3m,72150,72495,69248,False
DISTORTEDqtdbSel1005V,12400,12800,29333,False
DISTORTEDqtdbSel100MLII,13400,13800,23615,False
DISTORTEDresperation10,130700,131880,134595,False
DISTORTEDresperation11,110800,110801,134575,False
DISTORTEDresperation1,110260,110412,134574,False
DISTORTEDresperation2,168250,168250,131256,False
DISTORTEDresperation2,168250,168251,134576,False
DISTORTEDresperation3,158250,158251,131249,False
DISTORTEDresperation4,128430,128431,134835,False
DISTORTEDresperation9,143411,143511,131260,False
DISTORTEDs20101mML2,35774,35874,38117,False
DISTORTEDs20101m,35774,35874,17025,False
DISTORTEDsddb49,67950,68200,51387,False
DISTORTEDsel840mECG1,51370,51740,24667,False
DISTORTEDsel840mECG2,49370,49740,43266,False
DISTORTEDtiltAPB1,114283,114350,100263,False
DISTORTEDtiltAPB2,124159,124985,97409,False
DISTORTEDtiltAPB3,114000,114370,97236,False
DISTORTEDtiltAPB4,67995,67996,97422,False
NOISE1sddb40,52000,52620,70998,False
NOISEBIDMC1,5400,5600,5454,True
NOISECIMIS44AirTemperature4,5549,5597,6664,False
NOISEECG4,16900,17100,16972,True
NOISEGP711MarkerLFM5z3,5948,5993,8790,False
NOISEInternalBleeding16,4187,4199,2152,False
NOISEInternalBleeding6,3474,3629,7423,False
NOISELab2Cmac011215EPG1,17210,17260,17210,True
NOISELab2Cmac011215EPG4,17390,17520,29907,False
NOISEMesoplodonDensirostris,19280,19440,24490,False
NOISETkeepThirdMARS,4711,4809,4692,True
NOISEapneaecg4,16000,16100,-1,False
NOISEgait3,59900,60500,56904,False
NOISEgaitHunt2,31200,31850,43665,False
NOISEinsectEPG3,7000,7050,8820,False
NOISEresperation2,168250,168250,134555,False
1sddb40,52000,52620,70960,False
2sddb40,56600,56900,71070,False
3sddb40,46600,46900,71093,False
BIDMC1,5400,5600,5473,True
CIMIS44AirTemperature1,5391,5392,7504,False
CIMIS44AirTemperature2,5703,5727,6665,False
CIMIS44AirTemperature3,6520,6544,6663,False
CIMIS44AirTemperature4,5549,5597,6665,False
CIMIS44AirTemperature5,4852,4900,6665,False
CIMIS44AirTemperature6,6006,6054,6689,False
ECG1,11800,12100,11895,True
ECG2,16000,16100,22804,False
ECG3,16000,16100,23081,False
ECG3,17000,17100,23117,False
ECG4,16800,17100,134559,False
ECG4,16900,17100,6168,False
ECG4,17000,17100,23019,False
ECG4,17000,17100,23003,False
GP711MarkerLFM5z1,6168,6212,5999,False
GP711MarkerLFM5z2,7175,7388,7063,False
GP711MarkerLFM5z3,5948,5993,8786,False
GP711MarkerLFM5z4,6527,6645,6369,False
GP711MarkerLFM5z5,8612,8716,8786,True
InternalBleeding10,4526,4556,5590,False
InternalBleeding14,5607,5634,6617,False
InternalBleeding15,5684,5854,5799,True
InternalBleeding16,4187,4199,2125,False
InternalBleeding17,3198,3309,6674,False
InternalBleeding18,4485,4587,3334,False
InternalBleeding19,4187,4197,3271,False
InternalBleeding20,5759,5919,5638,False
InternalBleeding4,4675,5033,1098,False
InternalBleeding5,6200,6370,6134,True
InternalBleeding6,3474,3629,6228,False
InternalBleeding8,5865,5974,5866,True
InternalBleeding9,6599,6681,7281,False
Lab2Cmac011215EPG1,17210,17260,17210,True
Lab2Cmac011215EPG2,27862,27932,29791,False
Lab2Cmac011215EPG3,16390,16420,29791,False
Lab2Cmac011215EPG4,17390,17520,29907,False
Lab2Cmac011215EPG5,17390,17520,17404,True
Lab2Cmac011215EPG6,12190,12420,29700,False
MesoplodonDensirostris,19280,19440,24490,False
PowerDemand1,18485,18821,14116,False
PowerDemand2,23357,23717,14213,False
PowerDemand3,23405,23477,22985,False
PowerDemand4,24005,24077,22983,False
TkeepFifthMARS,5988,6085,10736,False
TkeepFirstMARS,5365,5380,10806,False
TkeepForthMARS,5988,6085,10710,False
TkeepSecondMARS,9330,9340,9318,True
TkeepThirdMARS,4711,4809,4692,True
WalkingAceleration1,2764,2995,2448,False
WalkingAceleration5,5920,5979,4033,False
apneaecg2,20950,21100,-1,False
apneaecg3,11111,11211,-1,False
apneaecg4,16000,16100,-1,False
apneaecg,12240,12308,-1,False
gait1,38500,38800,56841,False
gait2,46500,46800,35656,False
gait3,59900,60500,56841,False
gaitHunt1,33070,33180,43758,False
gaitHunt2,31200,31850,43705,False
gaitHunt3,38400,39200,43622,False
insectEPG1,7000,7030,8820,False
insectEPG2,8000,8025,7995,True
insectEPG3,7000,7050,8820,False
insectEPG4,6508,6558,8820,False
insectEPG5,8500,8501,8497,True
ltstdbs30791AI,52600,52800,52586,True
ltstdbs30791AS,52600,52800,52510,True
ltstdbs30791ES,52600,52800,32826,False
park3m,72150,72495,72175,True
qtdbSel1005V,12400,12800,-1,False
qtdbSel100MLII,13400,13800,23671,False
resperation10,130700,131880,134554,False
resperation11,110800,110801,131246,False
resperation1,110260,110412,131260,False
resperation2,168250,168250,134566,False
resperation2,168250,168251,134565,False
resperation3,158250,158251,134580,False
resperation4,128430,128431,131521,False
resperation9,143411,143511,131263,False
s20101mML2,35774,35874,38110,False
s20101m,35774,35874,17922,False
sddb49,67950,68200,47480,False
sel840mECG1,51370,51740,51193,False
sel840mECG2,49370,49740,43271,False
tiltAPB1,114283,114350,100032,False
tiltAPB2,124159,124985,97408,False
tiltAPB3,114000,114370,97410,False
tiltAPB4,67995,67996,97232,False
CHARISfive,17001,17016,15405,False
CHARISfive,10998,11028,37607,False
CHARISfive,10995,11028,11679,False
CHARISfive,15000,15070,37856,False
CHARISfive,28995,29085,35725,False
CHARISten,29080,29140,26081,False
CHARISten,26929,26989,6844,False
CHARISten,27929,27989,6680,False
Fantasia,26970,27270,69122,False
Italianpowerdemand,74900,74996,56988,False
Italianpowerdemand,39240,39336,56583,False
Italianpowerdemand,29480,29504,14176,False
STAFFIIIDatabase,126920,127370,174708,False
STAFFIIIDatabase,125720,126370,54538,False
STAFFIIIDatabase,106720,107370,140157,False
STAFFIIIDatabase,160720,161370,119126,False
STAFFIIIDatabase,150720,151370,54753,False
STAFFIIIDatabase,210720,211370,174677,False
STAFFIIIDatabase,64632,64852,174531,False
STAFFIIIDatabase,250720,251370,-1,False
STAFFIIIDatabase,163632,164852,246429,False
mit14046longtermecg,91200,91700,91224,True
mit14046longtermecg,131200,131700,106893,False
mit14046longtermecg,191200,191700,79658,False
mit14046longtermecg,143000,143300,87541,False
mit14046longtermecg,123000,123300,179852,False
mit14134longtermecg,29000,29100,40394,False
mit14134longtermecg,47830,47850,-1,False
mit14134longtermecg,57960,57970,-1,False
mit14134longtermecg,19510,19610,-1,False
mit14134longtermecg,47530,47790,-1,False
mit14134longtermecg,57530,57790,-1,False
mit14157longtermecg,24500,24501,79711,False
mit14157longtermecg,24600,24601,50885,False
mit14157longtermecg,75450,75451,90697,False
mit14157longtermecg,46350,46390,62901,False
mit14157longtermecg,89560,90370,38804,False
mit14157longtermecg,72600,72780,68151,False
taichidbS0715Master,593450,593514,-1,False
taichidbS0715Master,884100,884200,-1,False
taichidbS0715Master,837400,839100,-1,False
tilt12744mtable,104630,104890,187976,False
tilt12744mtable,203355,203400,169298,False
tilt12754table,104630,104890,190380,False
tilt12754table,270800,271070,188998,False
tilt12755mtable,270800,271070,106068,False
tilt12755mtable,121900,121980,106035,False
weallwalk,4702,4707,2761,False
weallwalk,8285,8315,10246,False
weallwalk,7290,7296,10185,False
