name,true_start,true_end,prediction,match
ltstdbs30791AI,52600,52800,52566,True
ltstdbs30791AS,52600,52800,30008,False
ltstdbs30791ES,52600,52800,53976,False
park3m,72150,72495,69243,False
qtdbSel1005V,12400,12800,29353,False
qtdbSel100MLII,13400,13800,23654,False
resperation10,130700,131880,134574,False
resperation11,110800,110801,131253,False
resperation1,110260,110412,134578,False
resperation2,168250,168250,134589,False
resperation2,168250,168251,134554,False
resperation3,158250,158251,131261,False
resperation4,128430,128431,131510,False
resperation9,143411,143511,134587,False
s20101mML2,35774,35874,38107,False
s20101m,35774,35874,17908,False
sddb49,67950,68200,49162,False
sel840mECG1,51370,51740,51170,False
sel840mECG2,49370,49740,43276,False
tiltAPB1,114283,114350,100068,False
tiltAPB2,124159,124985,97249,False
tiltAPB3,114000,114370,97249,False
tiltAPB4,67995,67996,97415,False
CHARISfive,17001,17016,15314,False
CHARISfive,10998,11028,16410,False
CHARISfive,10995,11028,11683,False
CHARISfive,15000,15070,37858,False
CHARISfive,28995,29085,35727,False
CHARISten,29080,29140,25867,False
CHARISten,26929,26989,6855,False
CHARISten,27929,27989,6673,False
Fantasia,26970,27270,69122,False
Italianpowerdemand,74900,74996,56438,False
Italianpowerdemand,39240,39336,56326,False
Italianpowerdemand,29480,29504,14111,False
STAFFIIIDatabase,126920,127370,174517,False
STAFFIIIDatabase,125720,126370,54422,False
STAFFIIIDatabase,106720,107370,118770,False
STAFFIIIDatabase,160720,161370,118662,False
STAFFIIIDatabase,150720,151370,54553,False
STAFFIIIDatabase,210720,211370,174624,False
STAFFIIIDatabase,64632,64852,174561,False
STAFFIIIDatabase,250720,251370,192698,False
STAFFIIIDatabase,163632,164852,138345,False
mit14046longtermecg,91200,91700,91231,True
mit14046longtermecg,131200,131700,106830,False
mit14046longtermecg,191200,191700,146749,False
mit14046longtermecg,143000,143300,107701,False
mit14046longtermecg,123000,123300,123042,True
mit14134longtermecg,29000,29100,50274,False
mit14134longtermecg,47830,47850,34272,False
mit14134longtermecg,57960,57970,55789,False
mit14134longtermecg,19510,19610,34655,False
mit14134longtermecg,47530,47790,33413,False
mit14134longtermecg,57530,57790,28279,False
mit14157longtermecg,24500,24501,69810,False
mit14157longtermecg,24600,24601,50833,False
mit14157longtermecg,75450,75451,71036,False
mit14157longtermecg,46350,46390,81997,False
mit14157longtermecg,89560,90370,89952,True
mit14157longtermecg,72600,72780,51796,False
taichidbS0715Master,593450,593514,823998,False
taichidbS0715Master,884100,884200,565948,False
taichidbS0715Master,837400,839100,564890,False
tilt12744mtable,104630,104890,-1,False
tilt12744mtable,203355,203400,169323,False
tilt12754table,104630,104890,190880,False
tilt12754table,270800,271070,188998,False
tilt12755mtable,270800,271070,-1,False
tilt12755mtable,121900,121980,106037,False
weallwalk,4702,4707,3534,False
weallwalk,8285,8315,10246,False
weallwalk,7290,7296,4762,False
